sp_id,serialno,stcotrbg,hh_race,hh_income,hh_size,hh_age,latitude,longitude
19884821,2009000388518,"420639601001",1,9130,24,0,40.909038200000005,-79.0024176
19884822,2009000388518,"420639601001",1,30200,24,0,40.88956760000001,-79.0399309
19884823,2009000388518,"420639601001",1,6000,24,1,40.9094002,-79.03217020000001
19884824,2009000388518,"420639601001",1,7000,24,0,40.8890401,-79.0403503
19884825,2009000388518,"420639601001",1,59110,24,1,40.89066079999999,-79.0380141
19884826,2009000388518,"420639601001",1,27700,24,0,40.8737532,-79.0026457
19884827,2009000388518,"420639601001",1,80800,24,2,40.8562373,-79.0853461
19884828,2009000388518,"420639601001",1,44000,24,1,40.9012994,-79.09801920000001
19884829,2009000388518,"420639601001",1,14400,24,0,40.8400751,-79.0904577
19884830,2009000388518,"420639601001",1,55000,24,0,40.889602000000004,-79.0408319
19884831,2009000388518,"420639601001",1,74000,24,1,40.8896035,-79.04123890000001
19884832,2009000388518,"420639601001",1,87500,24,3,40.8399275,-79.0906198
19884833,2009000388518,"420639601001",1,27800,24,3,40.83983370000001,-79.0906619
19884834,2009000388518,"420639601001",1,72000,24,1,40.839977600000005,-79.09062390000001
19884835,2009000388518,"420639601001",1,12410,24,1,40.9093799,-79.0461481
19884836,2009000388518,"420639601001",1,23800,24,2,40.9041968,-79.0736823
19884837,2009000388518,"420639601001",1,18700,24,1,40.9017597,-79.097749
19884838,2009000388518,"420639601001",1,15300,24,3,40.9012783,-79.0971463
19884839,2009000388518,"420639601001",1,18600,24,3,40.909249700000004,-79.0455189
19884840,2009000388518,"420639601001",1,22800,24,0,40.90420820000001,-79.07405159999999
19884841,2009000388518,"420639601001",1,23800,24,1,40.9037168,-79.0737672
19884842,2009000388518,"420639601001",1,53000,24,0,40.873403,-79.0021132
19884843,2009000388518,"420639601001",1,22600,24,1,40.8628932,-79.0988326
19884844,2009000388518,"420639601001",1,43800,24,0,40.89179620000001,-79.0178719
19884845,2009000388518,"420639601001",1,319000,24,0,40.8566621,-79.0852116
19884846,2009000388518,"420639601001",1,19000,24,2,40.856267200000005,-79.0848553
19884847,2009000388518,"420639601001",1,57500,24,0,40.8631064,-79.0982277
19884848,2009000388518,"420639601001",1,25000,24,1,40.8916786,-79.01874509999999
19884849,2009000388518,"420639601001",1,7000,24,1,40.892230600000005,-79.0185541
19884850,2009000388518,"420639601001",1,82000,24,1,40.892337700000006,-79.0209157
19884851,2009000388518,"420639601001",1,30600,24,0,40.873304700000006,-79.00307600000001
19884852,2009000388518,"420639601001",1,57000,24,0,40.862482799999995,-79.0986776
19884853,2009000388518,"420639601001",1,80000,24,0,40.8731701,-79.00391009999998
19884854,2009000388518,"420639601001",1,25900,24,2,40.892396500000004,-79.0208503
19884855,2009000388518,"420639601001",1,96500,24,1,40.873891,-79.0027855
19884856,2009000388518,"420639601001",1,89900,24,2,40.9091036,-79.021458
19884857,2009000388518,"420639601001",1,60000,24,3,40.8712456,-78.9923127
19884858,2009000388518,"420639601001",1,57000,24,1,40.8546691,-79.07102370000001
19884859,2009000388518,"420639601001",1,7800,24,0,40.89232929999999,-79.02144100000001
19884860,2009000388518,"420639601001",1,29000,24,1,40.8935012,-79.021662
19884861,2009000388518,"420639601001",1,40200,24,0,40.9090447,-79.0467847
19884862,2009000388518,"420639601001",1,29100,24,0,40.9093182,-79.0465486
19884863,2009000388518,"420639601001",1,29400,24,4,40.90503579999999,-79.073643
19884864,2009000388518,"420639601001",1,72500,24,2,40.8931839,-79.02170749999999
19884865,2009000388518,"420639601001",1,69620,24,2,40.904411100000004,-79.073966
19884866,2009000388518,"420639601001",1,32000,24,1,40.8570275,-79.0843478
19884867,2009000388518,"420639601001",1,92500,24,1,40.9080855,-79.0468299
19884868,2009000388518,"420639601001",1,75000,24,2,40.89215479999999,-79.0218929
19884869,2009000388518,"420639601001",1,54200,24,0,40.9088635,-79.047452
19884870,2009000388518,"420639601001",1,44400,24,2,40.8573712,-79.08347320000001
19884871,2009000388518,"420639601001",1,43500,24,1,40.8909417,-79.0392679
19884872,2009000388518,"420639601001",1,26500,24,0,40.890690899999996,-79.0392658
19884873,2009000388518,"420639601001",1,30900,24,2,40.8836731,-78.9935734
19884874,2009000388518,"420639601001",1,62000,24,0,40.908297999999995,-79.0483106
19884875,2009000388518,"420639601001",1,28900,24,1,40.883786,-78.99215190000001
19884876,2009000388518,"420639601001",1,20000,24,1,40.8548461,-79.0708166
19884877,2009000388518,"420639601001",1,33000,24,2,40.883519799999995,-78.9921702
19884878,2009000388518,"420639601001",1,72000,24,1,40.9041403,-79.10115490000001
19884879,2009000388518,"420639601001",1,17200,24,3,40.908829600000004,-79.05006
19884880,2009000388518,"420639601001",1,56000,24,0,40.9092682,-79.0498439
19884881,2009000388518,"420639601001",1,66800,24,0,40.8550944,-79.0747475
19884882,2009000388518,"420639601001",1,46050,24,2,40.8572633,-79.08543409999999
19884883,2009000388518,"420639601001",1,87900,24,1,40.9083433,-79.0486436
19884884,2009000388518,"420639601001",1,71000,24,0,40.907554299999994,-79.0510837
19884885,2009000388518,"420639601001",1,5250,24,0,40.902468799999994,-79.0383764
19884886,2009000388518,"420639601001",1,26500,24,1,40.894214399999996,-79.0177825
19884887,2009000388518,"420639601001",1,45000,24,1,40.8953436,-79.0181209
19884888,2009000388518,"420639601001",1,36800,24,0,40.845449,-78.99343640000001
19884889,2009000388518,"420639601001",1,3300,24,0,40.842339200000005,-78.9934369
19884890,2009000388518,"420639601001",1,66000,24,0,40.864480900000004,-79.0519085
19884891,2009000388518,"420639601001",1,16820,24,0,40.9028672,-79.10090629999999
19884892,2009000388518,"420639601001",1,37000,24,0,40.9061887,-78.99315109999999
19884893,2009000388518,"420639601001",1,31000,24,1,40.8410219,-78.9947547
19884894,2009000388518,"420639601001",1,76790,24,1,40.839476,-78.9931063
19884895,2009000388518,"420639601001",1,46800,24,3,40.906908200000004,-79.0872436
19884896,2009000388518,"420639601001",1,13300,24,0,40.90302,-79.03707220000001
19884897,2009000388518,"420639601001",1,60400,24,0,40.856288,-79.068768
19884898,2009000388518,"420639601001",1,42400,24,0,40.8444662,-78.99326579999999
19884899,2009000388518,"420639601001",1,10000,24,1,40.8425855,-78.99311800000001
19884900,2009000388518,"420639601001",1,13320,24,0,40.8433294,-78.99414540000001
19884901,2009000388518,"420639601001",1,78600,24,1,40.9073108,-79.00408490000001
19884902,2009000388518,"420639601001",1,82500,24,1,40.89196210000001,-79.0421267
19884903,2009000388518,"420639601001",1,20300,24,1,40.8964348,-79.018426
19884904,2009000388518,"420639601001",1,29000,24,1,40.903036,-79.0357018
19884905,2009000388518,"420639601001",1,41008,24,1,40.844669700000004,-78.99323050000001
19884906,2009000388518,"420639601001",1,84940,24,5,40.854933,-79.0657884
19884907,2009000388518,"420639601001",1,82700,24,1,40.9082092,-79.0498414
19884908,2009000388518,"420639601001",1,25500,24,1,40.908252399999995,-79.0489579
19884909,2009000388518,"420639601001",1,53170,24,1,40.8580405,-79.0996526
19884910,2009000388518,"420639601001",1,74000,24,2,40.8574575,-79.1001142
19884911,2009000388518,"420639601001",1,27500,24,0,40.8630275,-79.0976129
19884912,2009000388518,"420639601001",1,84270,24,1,40.86459489999999,-79.10108829999999
19884913,2009000388518,"420639601001",1,19900,24,0,40.907987,-79.00311620000001
19884914,2009000388518,"420639601001",1,7300,24,1,40.908783,-79.0452564
19884915,2009000388518,"420639601001",1,27100,24,1,40.891872799999994,-79.0426082
19884916,2009000388518,"420639601001",1,31400,24,1,40.86199129999999,-79.09921820000001
19884917,2009000388518,"420639601001",1,55500,24,0,40.9079932,-79.0516922
19884918,2009000388518,"420639601001",1,22430,24,1,40.8524664,-79.06475999999999
19884919,2009000388518,"420639601001",1,30400,24,0,40.8520716,-79.0627503
19884920,2009000388518,"420639601001",1,35000,24,0,40.8977489,-79.0186026
19884921,2009000388518,"420639601001",1,50920,24,1,40.8546103,-79.0736916
19884922,2009000388518,"420639601001",1,72000,24,0,40.8553602,-79.0721765
19884923,2009000388518,"420639601001",1,51780,24,1,40.8558021,-79.0713382
19884924,2009000388518,"420639601001",1,49500,24,0,40.9034387,-79.1009041
19884925,2009000388518,"420639601001",1,50000,24,0,40.859123499999995,-79.0995866
19884926,2009000388518,"420639601001",1,60800,24,3,40.893280700000005,-79.01777340000001
19884927,2009000388518,"420639601001",1,19700,24,1,40.839254100000005,-79.0918838
19884928,2009000388518,"420639601001",1,23050,24,4,40.8603102,-79.09943659999999
19884929,2009000388518,"420639601001",1,82000,24,1,40.8596556,-79.09976400000001
19884930,2009000388518,"420639601001",1,21100,24,1,40.8633304,-79.1006886
19884931,2009000388518,"420639601001",1,22780,24,1,40.8618148,-79.09830440000002
19884932,2009000388518,"420639601001",1,52000,24,0,40.9036861,-79.0365994
19884933,2009000388518,"420639601001",1,69860,24,0,40.8563433,-79.0753771
19884934,2009000388518,"420639601001",1,44250,24,1,40.856209299999996,-79.0763001
19884935,2009000388518,"420639601001",1,41000,24,1,40.9036943,-79.096753
19884936,2009000388518,"420639601001",1,40400,24,2,40.9092842,-79.05076590000002
19884937,2009000388518,"420639601001",1,35000,24,2,40.8422782,-78.9956845
19884938,2009000388518,"420639601001",1,68590,24,0,40.9080331,-79.0508965
19884939,2009000388518,"420639601001",1,44600,24,2,40.8914014,-79.0413121
19884940,2009000388518,"420639601001",1,13000,24,1,40.85878029999999,-79.08171490000001
19884941,2009000388518,"420639601001",1,21400,24,1,40.858712,-79.1008883
19884942,2009000388518,"420639601001",1,61300,24,3,40.8606854,-79.1003075
19884943,2009000388518,"420639601001",1,106500,24,0,40.8984167,-79.04086290000001
19884944,2009000388518,"420639601001",1,24900,24,1,40.8414809,-78.99507290000001
19884945,2009000388518,"420639601001",1,30600,24,3,40.8677928,-79.0495269
19884946,2009000388518,"420639601001",1,27880,24,2,40.9074805,-79.00519609999999
19884947,2009000388518,"420639601001",1,71500,24,1,40.9015835,-79.0997072
19884948,2009000388518,"420639601001",1,26900,24,1,40.86126289999999,-79.0993946
19884949,2009000388518,"420639601001",1,38100,24,0,40.8705671,-78.99192020000001
19884950,2009000388518,"420639601001",1,23001,24,1,40.854976799999996,-79.0723567
19884951,2009000388518,"420639601001",1,73000,24,2,40.902364399999996,-79.0967677
19884952,2009000388518,"420639601001",1,61000,24,4,40.890409999999996,-79.0421027
19884953,2009000388518,"420639601001",1,20070,24,2,40.899730700000006,-79.0413604
19884954,2009000388518,"420639601001",1,95900,24,2,40.8979284,-79.04107049999999
19884955,2009000388518,"420639601001",1,28300,24,1,40.8687018,-79.0473627
19884956,2009000388518,"420639601001",1,40000,24,2,40.853219700000004,-79.05978520000001
19884957,2009000388518,"420639601001",1,60000,24,1,40.8539327,-79.05760529999999
19884958,2009000388518,"420639601001",1,9000,24,0,40.8543204,-79.056234
19884959,2009000388518,"420639601001",1,65000,24,1,40.8395729,-79.0913538
19884960,2009000388518,"420639601001",1,36700,24,0,40.9080294,-79.0048919
19884961,2009000388518,"420639601001",1,27800,24,0,40.8867179,-79.094525
19884962,2009000388518,"420639601001",1,52200,24,0,40.9034934,-79.0095696
19884963,2009000388518,"420639601001",1,13600,24,3,40.9088885,-79.0428929
19884964,2009000388518,"420639601001",1,15000,24,1,40.907095500000004,-78.9948612
19884965,2009000388518,"420639601001",1,54900,24,1,40.9093651,-79.077225
19884966,2009000388518,"420639601001",1,50000,24,0,40.8420363,-79.09099029999999
19884967,2009000388518,"420639601001",1,47800,24,0,40.8970244,-79.0419391
19884968,2009000388518,"420639601001",1,54000,24,0,40.8689472,-78.99214509999999
19884969,2009000388518,"420639601001",1,64040,24,0,40.8616905,-79.100481
19884970,2009000388518,"420639601001",1,53300,24,0,40.9022375,-79.10128950000001
19884971,2009000388518,"420639601001",1,76000,24,3,40.9078235,-79.00136690000001
19884972,2009000388518,"420639601001",1,52000,24,0,40.9004881,-79.0408427
19884973,2009000388518,"420639601001",1,30300,24,2,40.9029628,-79.0401382
19884974,2009000388518,"420639601001",1,47000,24,0,40.9009394,-79.0405007
19884975,2009000388518,"420639601001",1,21280,24,1,40.90731829999999,-78.9946777
19884976,2009000388518,"420639601001",1,13800,24,1,40.8576073,-79.05289429999999
19884977,2009000388518,"420639601001",1,94000,24,2,40.8560652,-79.0544953
19884978,2009000388518,"420639601001",1,59500,24,2,40.9059842,-79.0414902
19884979,2009000388518,"420639601001",1,18500,24,1,40.906287299999995,-78.9936775
19884980,2009000388518,"420639601001",1,27020,24,1,40.8548805,-79.0554203
19884981,2009000388518,"420639601001",1,22130,24,3,40.892838399999995,-79.0197459
19884982,2009000388518,"420639601001",1,25000,24,0,40.8667302,-79.0495115
19884983,2009000388518,"420639601001",1,49000,24,0,40.8527907,-79.0873559
19884984,2009000388518,"420639601001",1,4300,24,0,40.9021754,-79.0398054
19884985,2009000388518,"420639601001",1,32750,24,0,40.8583718,-79.0796339
19884986,2009000388518,"420639601001",1,48800,24,1,40.907084499999996,-79.0427873
19884987,2009000388518,"420639601001",1,46500,24,1,40.862334600000004,-79.0518286
19884988,2009000388518,"420639601001",1,11900,24,1,40.907780100000004,-78.99645140000001
19884989,2009000388518,"420639601001",1,251800,24,1,40.8415441,-78.996321
19884990,2009000388518,"420639601001",1,23000,24,0,40.9043505,-79.0405329
19884991,2009000388518,"420639601001",1,108100,24,2,40.8612909,-79.0520361
19884992,2009000388518,"420639601001",1,39100,24,0,40.8953275,-79.0417224
19884993,2009000388518,"420639601001",1,49000,24,1,40.906577500000004,-79.09061640000002
19884994,2009000388518,"420639601001",1,78600,24,0,40.8593615,-79.0084512
19884995,2009000388518,"420639601001",1,55000,24,1,40.9053439,-79.0858543
19884996,2009000388518,"420639601001",1,83000,24,0,40.907682,-79.00664259999999
19884997,2009000388518,"420639601001",1,62200,24,0,40.907833399999994,-79.0434042
19884998,2009000388518,"420639601001",1,73700,24,0,40.909671,-79.0757272
19884999,2009000388518,"420639601001",1,27200,24,2,40.9054635,-79.0866707
19885000,2009000388518,"420639601001",1,77100,24,1,40.907543700000005,-79.08680629999999
19885001,2009000388518,"420639601001",1,89000,24,1,40.9060593,-79.0861391
19885002,2009000388518,"420639601001",1,25000,24,1,40.8627834,-79.0523172
19885003,2009000388518,"420639601001",1,17400,24,1,40.9073677,-78.9957975
19885004,2009000388518,"420639601001",1,134000,24,1,40.859948700000004,-79.0526847
19885005,2009000388518,"420639601001",1,33600,24,1,40.858819399999994,-79.0084099
19885006,2009000388518,"420639601001",1,63240,24,0,40.863801,-79.0520153
19885007,2009000388518,"420639601001",1,49000,24,0,40.9079282,-78.9939939
19885008,2009000388518,"420639601001",1,94000,24,1,40.866991600000006,-79.0203285
19885009,2009000388518,"420639601001",1,116000,24,0,40.8569471,-79.0832196
19885010,2009000388518,"420639601001",1,58000,24,0,40.8946205,-79.0239871
19885011,2009000388518,"420639601001",1,84400,24,1,40.857064799999996,-79.05471440000001
19885012,2009000388518,"420639601001",1,12000,24,2,40.853685999999996,-79.0820153
19885013,2009000388518,"420639601001",1,40000,24,0,40.852940999999994,-79.0775009
19885014,2009000388518,"420639601001",1,74800,24,3,40.8945966,-79.0251627
19885015,2009000388518,"420639601001",1,55700,24,0,40.8944846,-79.0271198
19885016,2009000388518,"420639601001",1,35000,24,1,40.894706899999996,-79.0282329
19885017,2009000388518,"420639601001",1,22900,24,2,40.8934598,-79.0287629
19885018,2009000388518,"420639601001",1,42400,24,2,40.8942071,-79.0292072
19885019,2009000388518,"420639601001",1,25000,24,0,40.8942191,-79.0232759
19885020,2009000388518,"420639601001",1,20070,24,0,40.8946353,-79.0261233
19885021,2009000388518,"420639601001",1,28500,24,1,40.892778,-79.0273553
19885022,2009000388518,"420639601001",1,18700,24,2,40.8941466,-79.0279939
19885023,2009000388518,"420639601001",1,47000,24,2,40.8930277,-79.01993490000001
19885024,2009000388518,"420639601001",1,25800,24,1,40.857844799999995,-79.0067349
19885025,2009000388518,"420639601001",1,81700,24,0,40.860851200000006,-79.00855279999999
19885026,2009000388518,"420639601001",1,16820,24,0,40.9092631,-79.0515157
19885027,2009000388518,"420639601001",1,51130,24,2,40.8933799,-79.023791
19885028,2009000388518,"420639601001",1,69210,24,1,40.8563311,-79.0538682
19885029,2009000388518,"420639601001",1,36000,24,1,40.8978145,-79.0169696
19885030,2009000388518,"420639601001",1,52500,24,0,40.909529600000006,-79.0832444
19885031,2009000388518,"420639601001",1,38180,24,0,40.8954297,-79.02641640000002
19885032,2009000388518,"420639601001",1,29330,24,0,40.8592506,-79.05354129999999
19885033,2009000388518,"420639601001",1,49500,24,0,40.8664617,-79.04979190000002
19885034,2009000388518,"420639601001",1,27500,24,1,40.8542061,-79.0604353
19885035,2009000388518,"420639601001",1,34000,24,2,40.854960299999995,-79.0644468
19885036,2009000388518,"420639601001",1,15100,24,0,40.854943799999994,-79.0576259
19885037,2009000388518,"420639601001",1,26600,24,0,40.8545645,-79.0587551
19885038,2009000388518,"420639601001",1,20800,24,2,40.8557347,-79.06678620000001
19885039,2009000388518,"420639601001",1,62400,24,1,40.9077396,-79.00251309999999
19885040,2009000388518,"420639601001",1,7500,24,1,40.8551364,-79.0569234
19885041,2009000388518,"420639601001",1,26000,24,0,40.8550497,-79.0575058
19885042,2009000388518,"420639601001",1,30300,24,1,40.9065956,-79.005973
19885043,2009000388518,"420639601001",1,15000,24,1,40.896156,-79.0258584
19885044,2009000388518,"420639601001",1,55400,24,0,40.904814200000004,-79.0856267
19885045,2009000388518,"420639601001",1,289000,24,0,40.8611751,-79.0940322
19885046,2009000388518,"420639601001",1,30200,24,2,40.905918799999995,-79.0912605
19885047,2009000388518,"420639601001",1,58000,24,0,40.856378799999995,-79.08439659999999
19885048,2009000388518,"420639601001",1,90000,24,2,40.8584318,-79.0533344
19885049,2009000388518,"420639601001",1,9000,24,2,40.856364,-79.0559042
19885050,2009000388518,"420639601001",1,22400,24,0,40.842885100000004,-79.0914073
19885051,2009000388518,"420639601001",1,24600,24,0,40.85833529999999,-79.0782545
19885052,2009000388518,"420639601001",1,65800,24,0,40.8569249,-79.0733122
19885053,2009000388518,"420639601001",1,51500,24,1,40.85942070000001,-79.0546622
19885054,2009000388518,"420639601001",1,82000,24,1,40.860811600000005,-79.053462
19885055,2009000388518,"420639601001",1,52700,24,1,40.860421200000005,-79.0539412
19885056,2009000388518,"420639601001",1,31830,24,2,40.885793,-79.09517029999999
19885057,2009000388518,"420639601001",1,80000,24,0,40.8971843,-79.0214061
19885058,2009000388518,"420639601001",1,26400,24,1,40.907076200000006,-79.0103475
19885059,2009000388518,"420639601001",1,49980,24,1,40.8557795,-79.0702412
19885060,2009000388518,"420639601001",1,70200,24,2,40.8926408,-79.0270079
19885061,2009000388518,"420639601001",1,178200,24,0,40.895632,-79.0247959
19885062,2009000388518,"420639601001",1,33400,24,2,40.9072229,-79.0006713
19885063,2009000388518,"420639601001",1,32600,24,1,40.9064022,-79.0001188
19885064,2009000388518,"420639601001",1,50000,24,1,40.8536051,-79.0596968
19885065,2009000388518,"420639601001",2,14400,24,0,40.8595725,-79.08039740000001
19885066,2009000388518,"420639601001",1,30300,24,1,40.9063209,-79.0081478
19885067,2009000388518,"420639601001",1,58000,24,1,40.853466600000004,-79.06005479999999
19885068,2009000388518,"420639601001",1,22900,24,0,40.853057799999995,-79.0632883
19885069,2009000388518,"420639601001",1,42240,24,3,40.8532537,-79.06137220000001
19885070,2009000388518,"420639601001",1,4200,24,0,40.8993566,-79.0156959
19885071,2009000388518,"420639601001",1,25800,24,1,40.895441999999996,-79.0300441
19885072,2009000388518,"420639601001",1,9700,24,1,40.8980614,-79.0223461
19885073,2009000388518,"420639601001",1,104200,24,0,40.907205100000006,-79.0110481
19885074,2009000388518,"420639601001",1,10300,24,4,40.8973591,-79.02468
19885075,2009000388518,"420639601001",1,72000,24,2,40.9086304,-79.0858767
19885076,2009000388518,"420639601001",1,76700,24,1,40.867318,-79.0210739
19885077,2009000388518,"420639601001",1,24000,24,2,40.908134999999994,-78.993246
19885078,2009000388518,"420639601001",1,68000,24,0,40.85338,-79.0645151
19885079,2009000388518,"420639601001",1,17200,24,1,40.904352200000005,-79.09414579999999
19885080,2009000388518,"420639601001",1,27400,24,0,40.9091516,-79.0418691
19885081,2009000388518,"420639601001",1,50200,24,1,40.906025799999995,-79.093411
19885082,2009000388518,"420639601001",1,65800,24,0,40.856424700000005,-79.0706169
19885083,2009000388518,"420639601001",1,10900,24,1,40.897833399999996,-79.0194967
19885084,2009000388518,"420639601001",1,41090,24,1,40.896203,-79.0287306
19885085,2009000388518,"420639601001",1,73900,24,0,40.8953336,-79.0268322
19885086,2009000388518,"420639601001",1,81500,24,0,40.8572162,-79.08080890000001
19885087,2009000388518,"420639601001",1,30000,24,1,40.8529566,-79.0806023
19885088,2009000388518,"420639601001",1,34500,24,0,40.9047405,-79.0125138
19885089,2009000388518,"420639601001",1,51400,24,1,40.9077759,-79.0120501
19885090,2009000388518,"420639601001",1,23000,24,0,40.906600700000006,-79.01045490000001
19885091,2009000388518,"420639601001",1,25000,24,2,40.8953695,-79.02289509999999
19885092,2009000388518,"420639601001",1,85330,24,1,40.897318299999995,-79.020483
19885093,2009000388518,"420639601001",1,18350,24,1,40.8966494,-79.023988
19885094,2009000388518,"420639601001",1,107530,24,1,40.9060167,-79.0089007
19885095,2009000388518,"420639601001",1,18800,24,1,40.9044486,-79.00875479999999
19885096,2009000388518,"420639601001",1,100000,24,3,40.905942100000004,-79.01120240000002
19885097,2009000388518,"420639601001",1,80000,24,1,40.9053723,-79.01018
19885098,2009000388518,"420639601001",1,18300,24,0,40.9077378,-79.00947020000001
19885099,2009000388518,"420639601001",1,63000,24,0,40.9081359,-79.0134055
19885100,2009000388518,"420639601001",1,25000,24,1,40.9079834,-79.012357
19885101,2009000388518,"420639601001",1,18000,24,0,40.9055489,-79.0110083
19885102,2009000388518,"420639601001",1,61400,24,2,40.9076317,-79.00890859999998
19885103,2009000388518,"420639601001",1,117200,24,2,40.9079442,-79.01029790000001
19885104,2009000388518,"420639601001",1,10000,24,0,40.878283700000004,-79.01571209999999
19885105,2009000388518,"420639601001",1,49000,24,0,40.9036439,-79.0989282
19885106,2009000388518,"420639601001",1,57400,24,0,40.9013897,-79.0118317
19885107,2009000388518,"420639601001",1,26420,24,0,40.8683279,-79.0202348
19885108,2009000388518,"420639601001",1,77100,24,2,40.905832399999994,-78.99256590000002
19885109,2009000388518,"420639601001",1,26100,24,0,40.9066556,-79.0088762
19885110,2009000388518,"420639601001",1,6400,24,0,40.894572100000005,-79.0194465
19885111,2009000388518,"420639601001",1,89000,24,0,40.8833117,-79.0957323
19885112,2009000388518,"420639601001",1,20000,24,1,40.90880070000001,-79.08379509999999
19885113,2009000388518,"420639601001",1,86500,24,2,40.8959411,-79.04211590000001
19885114,2009000388518,"420639601001",1,86000,24,2,40.8752987,-79.0207594
19885115,2009000388518,"420639601001",1,57300,24,2,40.8758356,-79.0213957
19885116,2009000388518,"420639601001",1,103000,24,2,40.858101500000004,-79.0078786
19885117,2009000388518,"420639601001",1,22400,24,3,40.8801133,-79.01635470000001
19885118,2009000388518,"420639601001",1,37500,24,0,40.856660299999994,-79.0740251
19885119,2009000388518,"420639601001",1,13600,24,2,40.853731200000006,-79.08354990000001
19885120,2009000388518,"420639601001",1,31400,24,2,40.8607879,-79.1007277
19885121,2009000388518,"420639601001",1,14500,24,1,40.8559524,-79.0730562
19885122,2009000388518,"420639601001",1,52300,24,2,40.8936558,-79.02604029999999
19885123,2009000388518,"420639601001",1,21990,24,1,40.9069473,-79.0883736
19885124,2009000388518,"420639601001",1,34000,24,0,40.841379100000005,-79.091762
19885125,2009000388518,"420639601001",1,77800,24,1,40.9042445,-79.0966964
19885126,2009000388518,"420639601001",1,22800,24,1,40.894019899999996,-79.0296702
19885127,2009000388518,"420639601001",1,12410,24,0,40.905210600000004,-79.00925090000001
19885128,2009000388518,"420639601001",1,14800,24,0,40.894935600000004,-79.0239689
19885129,2009000388518,"420639601001",1,89800,24,1,40.9046604,-78.99102490000001
19885130,2009000388518,"420639601001",1,65000,24,0,40.8661184,-78.99237740000001
19885131,2009000388518,"420639601001",1,49600,24,1,40.8930217,-79.02966909999999
19885132,2009000388518,"420639601001",1,34500,24,1,40.908623399999996,-79.0139051
19885133,2009000388518,"420639601001",1,84000,24,2,40.9072354,-78.99790970000001
19885134,2009000388518,"420639601001",1,85800,24,2,40.9073153,-78.99173259999999
19885135,2009000388518,"420639601001",1,51500,24,0,40.90864439999999,-78.99973270000001
19885136,2009000388518,"420639601001",1,93300,24,1,40.9067907,-79.0120988
19885137,2009000388518,"420639601001",1,107600,24,0,40.849414700000004,-79.0888743
19885138,2009000388518,"420639601001",1,59100,24,1,40.851533399999994,-79.0921742
19885139,2009000388518,"420639601001",1,13200,24,0,40.905755600000006,-79.0881327
19885140,2009000388518,"420639601001",1,90300,24,1,40.9039717,-79.09864809999999
19885141,2009000388518,"420639601001",1,16900,24,2,40.906162,-79.0890035
