sp_id,sp_gq_id,sporder,age,sex
941474476,450013033,1,30,1
941474465,450013033,1,17,1
941474466,450013033,1,17,1
941474467,450013033,1,17,1
941474468,450013033,1,17,1
941474469,450013033,1,17,1
941474470,450013033,1,17,1
941474475,450013033,1,37,1
941474477,450013033,1,56,1
941474471,450013033,1,13,1
941474478,450013033,1,22,1
941474472,450013033,1,16,1
941474473,450013033,1,15,1
941474483,450013034,1,16,2
941474485,450013034,1,33,2
941474484,450013034,1,17,2
941474482,450013034,1,17,2
941474481,450013034,1,16,2
941474480,450013034,1,17,2
941474479,450013034,1,16,2
940288584,450025469,1,49,1
940288583,450025469,1,63,1
940288582,450025469,1,48,1
940288581,450025469,1,57,1
940288580,450025469,1,45,1
939417585,450025469,1,88,2
939417584,450025469,1,76,2
939417583,450025469,1,75,2
939417582,450025469,1,80,2
940445183,450025469,1,77,1
940445182,450025469,1,82,1
940445184,450025469,1,86,1
939417587,450025469,1,91,2
939417586,450025469,1,88,2
939391008,450025469,1,64,2
939391009,450025469,1,61,2
940445181,450025469,1,78,1
939417576,450025470,1,89,2
940445180,450025470,1,87,1
939417574,450025470,1,89,2
939417573,450025470,1,70,2
939417572,450025470,1,82,2
939417571,450025470,1,81,2
939417570,450025470,1,87,2
939417569,450025470,1,89,2
939417568,450025470,1,81,2
939417567,450025470,1,87,2
939417566,450025470,1,75,2
939417565,450025470,1,85,2
939417564,450025470,1,90,2
940445172,450025470,1,65,1
939417559,450025470,1,79,2
939417560,450025470,1,100,2
939417561,450025470,1,96,2
940445173,450025470,1,88,1
939417575,450025470,1,88,2
940445179,450025470,1,86,1
940445178,450025470,1,73,1
940445177,450025470,1,89,1
940445176,450025470,1,81,1
939417563,450025470,1,68,2
939417562,450025470,1,82,2
940288579,450025470,1,62,1
940445174,450025470,1,74,1
940445175,450025470,1,65,1
939391006,450025470,1,60,2
939391007,450025470,1,31,2
939417581,450025470,1,77,2
939417580,450025470,1,98,2
939417579,450025470,1,77,2
939417578,450025470,1,84,2
939417577,450025470,1,88,2
939706909,450032424,1,88,2
939706904,450032424,1,84,2
939706905,450032424,1,92,2
939706906,450032424,1,85,2
939706907,450032424,1,94,2
939706908,450032424,1,90,2
939371441,450032424,1,20,2
939371440,450032424,1,61,2
940331559,450032424,1,48,1
939706902,450032424,1,78,2
939706924,450032424,1,69,2
939706923,450032424,1,89,2
939706922,450032424,1,95,2
939706921,450032424,1,97,2
939706920,450032424,1,86,2
939706919,450032424,1,97,2
939706918,450032424,1,68,2
939706917,450032424,1,82,2
939706916,450032424,1,94,2
939706915,450032424,1,93,2
939706914,450032424,1,97,2
940551252,450032424,1,87,1
940551253,450032424,1,75,1
940551254,450032424,1,74,1
940551255,450032424,1,85,1
940551256,450032424,1,76,1
940551257,450032424,1,76,1
939706913,450032424,1,83,2
940551258,450032424,1,99,1
940551259,450032424,1,71,1
940551260,450032424,1,76,1
939706912,450032424,1,89,2
939706911,450032424,1,77,2
939706910,450032424,1,80,2
939706903,450032424,1,75,2
940551263,450032425,1,80,1
940551264,450032425,1,80,1
940551265,450032425,1,80,1
940551266,450032425,1,90,1
940551267,450032425,1,77,1
939706945,450032425,1,70,2
939706946,450032425,1,82,2
939706947,450032425,1,90,2
939706935,450032425,1,87,2
939706936,450032425,1,88,2
939706937,450032425,1,83,2
939706938,450032425,1,86,2
939706939,450032425,1,68,2
939706940,450032425,1,105,2
939706941,450032425,1,83,2
939706942,450032425,1,82,2
939706943,450032425,1,89,2
939706944,450032425,1,87,2
939706934,450032425,1,80,2
939706933,450032425,1,96,2
939706932,450032425,1,96,2
939706931,450032425,1,89,2
939706930,450032425,1,90,2
939706929,450032425,1,69,2
939706928,450032425,1,89,2
939706927,450032425,1,93,2
939706926,450032425,1,94,2
939706925,450032425,1,76,2
939371442,450032425,1,58,2
940551268,450032425,1,67,1
940551269,450032425,1,86,1
940551261,450032425,1,80,1
940551262,450032425,1,82,1
940014301,450040094,1,89,2
940014306,450040094,1,79,2
940014305,450040094,1,89,2
940014304,450040094,1,86,2
940014303,450040094,1,85,2
940014302,450040094,1,82,2
940014300,450040094,1,81,2
940014299,450040094,1,83,2
940014298,450040094,1,88,2
940014297,450040094,1,81,2
940014296,450040094,1,82,2
940014295,450040094,1,65,2
940014294,450040094,1,86,2
940014293,450040094,1,76,2
940014292,450040094,1,74,2
940014291,450040094,1,65,2
940014290,450040094,1,83,2
940014289,450040094,1,94,2
940014288,450040094,1,76,2
940014287,450040094,1,91,2
940671662,450040094,1,83,1
940671663,450040094,1,87,1
940671664,450040094,1,77,1
940671665,450040094,1,86,1
940671666,450040094,1,92,1
940671667,450040094,1,92,1
940671668,450040094,1,94,1
939329211,450040094,1,55,2
941474413,450013035,1,15,1
941474414,450013035,1,17,1
941474415,450013035,1,15,1
941474416,450013035,1,17,1
941474417,450013035,1,17,1
941474418,450013035,1,39,1
940127027,450043637,1,95,2
940127028,450043637,1,87,2
940127029,450043637,1,82,2
940127030,450043637,1,85,2
940127031,450043637,1,81,2
940127032,450043637,1,89,2
940127033,450043637,1,83,2
940127034,450043637,1,92,2
940127035,450043637,1,66,2
940127036,450043637,1,88,2
940127037,450043637,1,89,2
940127038,450043637,1,85,2
940127039,450043637,1,88,2
940127040,450043637,1,89,2
940127041,450043637,1,88,2
940127042,450043637,1,92,2
940127043,450043637,1,87,2
940127044,450043637,1,81,2
940127045,450043637,1,95,2
940127046,450043637,1,90,2
940127047,450043637,1,88,2
940127048,450043637,1,96,2
940127049,450043637,1,69,2
940393977,450043637,1,45,1
940393978,450043637,1,57,1
940393979,450043637,1,55,1
940393980,450043637,1,50,1
940393981,450043637,1,56,1
940393982,450043637,1,47,1
940393983,450043637,1,59,1
940393984,450043637,1,52,1
940393985,450043637,1,45,1
940393986,450043637,1,46,1
940393987,450043637,1,35,1
940393988,450043637,1,47,1
940717659,450043637,1,68,1
940717660,450043637,1,77,1
940717661,450043637,1,89,1
940393989,450043637,1,58,1
940393990,450043637,1,48,1
939316190,450043637,1,55,2
940393991,450043637,1,40,1
940393992,450043637,1,40,1
940393993,450043637,1,59,1
940393994,450043637,1,37,1
940393995,450043637,1,39,1
940393996,450043637,1,61,1
940393997,450043637,1,33,1
940717662,450043637,1,79,1
940717663,450043637,1,69,1
940717664,450043637,1,76,1
940717665,450043637,1,95,1
940717666,450043637,1,76,1
940717667,450043637,1,80,1
939316181,450043637,1,62,2
940127050,450043637,1,78,2
940127051,450043637,1,78,2
940127052,450043637,1,81,2
940127053,450043637,1,88,2
940717641,450043637,1,80,1
940717642,450043637,1,89,1
940717643,450043637,1,72,1
940717644,450043637,1,80,1
940717645,450043637,1,79,1
940717646,450043637,1,67,1
940717647,450043637,1,73,1
940717648,450043637,1,87,1
940717649,450043637,1,83,1
940717650,450043637,1,85,1
940717651,450043637,1,84,1
940717652,450043637,1,83,1
940717653,450043637,1,84,1
940717654,450043637,1,85,1
940717655,450043637,1,80,1
940717656,450043637,1,84,1
940717657,450043637,1,79,1
939316182,450043637,1,48,2
939316183,450043637,1,30,2
939316184,450043637,1,61,2
939316185,450043637,1,42,2
939316186,450043637,1,56,2
939316187,450043637,1,44,2
939316188,450043637,1,55,2
940717658,450043637,1,77,1
939316189,450043637,1,45,2
939316192,450043637,1,50,2
939316191,450043637,1,64,2
940127020,450043637,1,75,2
940127022,450043637,1,85,2
940127023,450043637,1,81,2
940127024,450043637,1,91,2
940127025,450043637,1,78,2
940127026,450043637,1,86,2
940127010,450043637,1,102,2
940127011,450043637,1,96,2
940127012,450043637,1,92,2
940127013,450043637,1,76,2
940127014,450043637,1,88,2
940127015,450043637,1,85,2
940127016,450043637,1,79,2
940127017,450043637,1,66,2
940127018,450043637,1,90,2
940127019,450043637,1,81,2
940127021,450043637,1,90,2
940127000,450043637,1,76,2
940127001,450043637,1,93,2
940127002,450043637,1,94,2
940127003,450043637,1,95,2
940127004,450043637,1,86,2
940127005,450043637,1,85,2
940127006,450043637,1,65,2
940127007,450043637,1,71,2
940127008,450043637,1,86,2
940127009,450043637,1,85,2
941476722,450013036,1,16,1
941476721,450013036,1,17,1
941476720,450013036,1,16,1
941476719,450013036,1,13,1
941476718,450013036,1,13,1
941476723,450013036,1,15,1
941476724,450013036,1,17,1
941476725,450013036,1,15,1
941476726,450013036,1,16,1
941476727,450013036,1,17,1
941476728,450013036,1,16,1
936674313,450003973,1,20,2
936674341,450003973,1,18,2
936674340,450003973,1,19,2
936674339,450003973,1,20,2
936674338,450003973,1,19,2
936674337,450003973,1,20,2
936674336,450003973,1,19,2
936674335,450003973,1,20,2
936674334,450003973,1,21,2
936674333,450003973,1,18,2
936674332,450003973,1,19,2
936674331,450003973,1,21,2
936674330,450003973,1,18,2
936674329,450003973,1,23,2
936674328,450003973,1,18,2
936674327,450003973,1,22,2
936674326,450003973,1,19,2
936674325,450003973,1,20,2
936674324,450003973,1,24,2
936674323,450003973,1,19,2
936674322,450003973,1,18,2
936674321,450003973,1,18,2
936674320,450003973,1,18,2
936674319,450003973,1,19,2
936674318,450003973,1,22,2
936674317,450003973,1,19,2
936674316,450003973,1,19,2
936674315,450003973,1,18,2
936674314,450003973,1,19,2
936674312,450003973,1,19,2
936674311,450003973,1,18,2
936674310,450003973,1,21,2
936674309,450003973,1,21,2
936674308,450003973,1,20,2
936674307,450003973,1,24,2
936674306,450003973,1,23,2
936674305,450003973,1,19,2
936674304,450003973,1,19,2
936674303,450003973,1,19,2
936674302,450003973,1,19,2
936674301,450003973,1,22,2
936674300,450003973,1,22,2
936674299,450003973,1,21,2
936674298,450003973,1,19,2
936674297,450003973,1,19,2
936674296,450003973,1,24,2
936674295,450003973,1,19,2
936674294,450003973,1,20,2
936674293,450003973,1,33,1
936674292,450003973,1,19,1
936674291,450003973,1,19,1
936674290,450003973,1,19,1
936674289,450003973,1,19,1
936674288,450003973,1,19,1
936674287,450003973,1,22,1
936674286,450003973,1,21,1
936674285,450003973,1,19,1
936674284,450003973,1,20,1
936674283,450003973,1,18,1
936674282,450003973,1,18,1
936674281,450003973,1,18,1
936674280,450003973,1,24,1
936674279,450003973,1,18,1
936674278,450003973,1,21,1
936674277,450003973,1,19,1
936674276,450003973,1,20,1
936674275,450003973,1,24,1
936674274,450003973,1,19,1
936674273,450003973,1,23,1
936674272,450003973,1,24,1
936674271,450003973,1,24,1
936674270,450003973,1,19,1
936674269,450003973,1,18,1
936674268,450003973,1,20,1
936674267,450003973,1,22,1
936674266,450003973,1,19,1
936674265,450003973,1,20,1
936674264,450003973,1,20,1
936674263,450003973,1,19,1
936674262,450003973,1,19,1
941474546,450009829,1,16,1
941475344,450009829,1,49,1
941475343,450009829,1,45,1
941475342,450009829,1,19,1
941475341,450009829,1,37,1
941475340,450009829,1,48,1
941475339,450009829,1,25,1
941475338,450009829,1,25,1
941475337,450009829,1,34,1
941475336,450009829,1,45,1
941475335,450009829,1,21,1
941475334,450009829,1,54,1
941475333,450009829,1,18,1
941475332,450009829,1,61,1
941475331,450009829,1,22,1
941475330,450009829,1,45,1
941475329,450009829,1,33,1
941475328,450009829,1,54,1
941475327,450009829,1,59,1
941475326,450009829,1,27,1
941475325,450009829,1,39,1
941475324,450009829,1,28,1
941475323,450009829,1,50,1
941475322,450009829,1,33,1
941475321,450009829,1,51,1
941475320,450009829,1,48,1
941475319,450009829,1,46,1
941475318,450009829,1,47,1
941475317,450009829,1,26,1
941475316,450009829,1,27,1
941475315,450009829,1,34,1
941475314,450009829,1,34,1
941475313,450009829,1,33,1
941475312,450009829,1,40,1
941475311,450009829,1,53,1
941475310,450009829,1,34,1
941475309,450009829,1,27,1
941475308,450009829,1,36,1
941475307,450009829,1,18,1
941475306,450009829,1,44,1
941475305,450009829,1,32,1
941475304,450009829,1,45,1
941475303,450009829,1,27,1
941475302,450009829,1,20,1
941475301,450009829,1,51,1
941475300,450009829,1,42,1
941475299,450009829,1,22,1
941475298,450009829,1,42,1
941475297,450009829,1,24,1
941475296,450009829,1,32,1
941475295,450009829,1,48,1
941475294,450009829,1,34,1
941475293,450009829,1,40,1
941475292,450009829,1,28,1
941475291,450009829,1,44,1
941475290,450009829,1,33,1
941475289,450009829,1,51,1
941475288,450009829,1,43,1
941475287,450009829,1,36,1
941475286,450009829,1,43,1
941475285,450009829,1,37,1
941475284,450009829,1,43,1
941475283,450009829,1,43,1
941475282,450009829,1,38,1
941475281,450009829,1,37,1
941475280,450009829,1,30,1
941475279,450009829,1,47,1
941475278,450009829,1,29,1
941475277,450009829,1,41,1
941475244,450009829,1,54,1
941475245,450009829,1,41,1
941475246,450009829,1,21,1
941475247,450009829,1,36,1
941475248,450009829,1,53,1
941475249,450009829,1,32,1
941475250,450009829,1,59,1
941475276,450009829,1,22,1
941475275,450009829,1,27,1
941475274,450009829,1,43,1
941475273,450009829,1,20,1
941475272,450009829,1,49,1
941475271,450009829,1,35,1
941475270,450009829,1,40,1
941475269,450009829,1,55,1
941475268,450009829,1,19,1
941475267,450009829,1,39,1
941475266,450009829,1,50,1
941475265,450009829,1,29,1
941475264,450009829,1,28,1
941475263,450009829,1,22,1
941475262,450009829,1,23,1
941475261,450009829,1,27,1
941475260,450009829,1,62,1
941475259,450009829,1,48,1
941475258,450009829,1,26,1
941475257,450009829,1,21,1
941475256,450009829,1,33,1
941475255,450009829,1,24,1
941475254,450009829,1,28,1
941475253,450009829,1,24,1
941475252,450009829,1,19,1
941475251,450009829,1,54,1
941474545,450009829,1,17,1
941474547,450009829,1,13,1
941474548,450009829,1,16,1
941474549,450009829,1,14,1
941474550,450009829,1,16,1
941474551,450009829,1,17,1
941474552,450009829,1,16,1
941474553,450009829,1,17,1
941474554,450009829,1,17,1
941474555,450009829,1,17,1
941474556,450009829,1,17,1
941474557,450009829,1,33,1
941474558,450009829,1,36,1
941474559,450009829,1,25,1
941474560,450009829,1,38,1
941474561,450009829,1,21,1
941474562,450009829,1,29,1
941474586,450009829,1,29,1
941474587,450009829,1,38,1
941474588,450009829,1,52,1
941474589,450009829,1,20,1
941474590,450009829,1,22,1
941474591,450009829,1,35,1
941474592,450009829,1,31,1
941474593,450009829,1,44,1
941474594,450009829,1,29,1
941474595,450009829,1,37,1
941474596,450009829,1,41,1
941474597,450009829,1,27,1
941474598,450009829,1,25,1
941475208,450009829,1,41,1
941475209,450009829,1,26,1
941475210,450009829,1,35,1
941475211,450009829,1,47,1
941475212,450009829,1,35,1
941475213,450009829,1,22,1
941475214,450009829,1,36,1
941475215,450009829,1,34,1
941475216,450009829,1,46,1
941475217,450009829,1,42,1
941475218,450009829,1,44,1
941475219,450009829,1,43,1
941475220,450009829,1,27,1
941475221,450009829,1,18,1
941475222,450009829,1,37,1
941475223,450009829,1,37,1
941475224,450009829,1,18,1
941475225,450009829,1,41,1
941475226,450009829,1,47,1
941475227,450009829,1,46,1
941475228,450009829,1,32,1
941475229,450009829,1,40,1
941475230,450009829,1,30,1
941475231,450009829,1,39,1
941475232,450009829,1,31,1
941475233,450009829,1,24,1
941474599,450009829,1,25,1
941474600,450009829,1,35,1
941474601,450009829,1,46,1
941474602,450009829,1,62,1
941474603,450009829,1,38,1
941474604,450009829,1,28,1
941474605,450009829,1,41,1
941474606,450009829,1,20,1
941474607,450009829,1,31,1
941474608,450009829,1,42,1
941474609,450009829,1,25,1
941474610,450009829,1,21,1
941474611,450009829,1,46,1
941474612,450009829,1,34,1
941474613,450009829,1,49,1
941474614,450009829,1,18,1
941474615,450009829,1,43,1
941474616,450009829,1,51,1
941474617,450009829,1,29,1
941474618,450009829,1,33,1
941474619,450009829,1,30,1
941474620,450009829,1,44,1
941475234,450009829,1,37,1
941475235,450009829,1,30,1
941475236,450009829,1,32,1
941475237,450009829,1,49,1
941475238,450009829,1,31,1
941475239,450009829,1,49,1
941475240,450009829,1,46,1
941475241,450009829,1,37,1
941475242,450009829,1,29,1
941475243,450009829,1,41,1
941474621,450009829,1,25,1
941474622,450009829,1,37,1
941474623,450009829,1,44,1
941474624,450009829,1,55,1
941474625,450009829,1,54,1
941474626,450009829,1,18,1
941474627,450009829,1,36,1
941474628,450009829,1,63,1
941474629,450009829,1,47,1
941474630,450009829,1,32,1
941474631,450009829,1,33,1
941474632,450009829,1,20,1
941474633,450009829,1,37,1
941474634,450009829,1,37,1
941474635,450009829,1,64,1
941474636,450009829,1,33,1
941474637,450009829,1,22,1
941475207,450009829,1,61,1
941475206,450009829,1,30,1
941475205,450009829,1,31,1
941475204,450009829,1,33,1
941475203,450009829,1,30,1
941475202,450009829,1,20,1
941475201,450009829,1,46,1
941475200,450009829,1,33,1
941475199,450009829,1,45,1
941475198,450009829,1,32,1
941475197,450009829,1,25,1
941475196,450009829,1,29,1
941475195,450009829,1,31,1
941475194,450009829,1,35,1
941475193,450009829,1,49,1
941475192,450009829,1,30,1
941475191,450009829,1,49,1
941475190,450009829,1,22,1
941475189,450009829,1,59,1
941475188,450009829,1,38,1
941475187,450009829,1,34,1
941475186,450009829,1,24,1
941475185,450009829,1,32,1
941475184,450009829,1,31,1
941475183,450009829,1,42,1
941475182,450009829,1,29,1
941475181,450009829,1,43,1
941475180,450009829,1,43,1
941475179,450009829,1,41,1
941475178,450009829,1,28,1
941475177,450009829,1,29,1
941475176,450009829,1,34,1
941475175,450009829,1,24,1
941475174,450009829,1,48,1
941475173,450009829,1,21,1
941475172,450009829,1,40,1
941475171,450009829,1,36,1
941475170,450009829,1,25,1
941475169,450009829,1,24,1
941475168,450009829,1,23,1
941475167,450009829,1,31,1
941475166,450009829,1,43,1
941475165,450009829,1,46,1
941475164,450009829,1,21,1
941475163,450009829,1,42,1
941475162,450009829,1,22,1
941475161,450009829,1,53,1
941475160,450009829,1,30,1
941475159,450009829,1,23,1
941475158,450009829,1,33,1
941475157,450009829,1,46,1
941475156,450009829,1,19,1
941475155,450009829,1,26,1
941475154,450009829,1,48,1
941475153,450009829,1,25,1
941475152,450009829,1,26,1
941475151,450009829,1,44,1
941475150,450009829,1,26,1
941475149,450009829,1,53,1
941475148,450009829,1,33,1
941475147,450009829,1,41,1
941475146,450009829,1,38,1
941475145,450009829,1,36,1
941475144,450009829,1,29,1
941475143,450009829,1,20,1
941475142,450009829,1,52,1
941475141,450009829,1,33,1
941475140,450009829,1,60,1
941475139,450009829,1,42,1
941475138,450009829,1,51,1
941475137,450009829,1,36,1
941475136,450009829,1,27,1
941475135,450009829,1,46,1
941475134,450009829,1,25,1
941475133,450009829,1,27,1
941475132,450009829,1,36,1
941475131,450009829,1,58,1
941475130,450009829,1,31,1
941475129,450009829,1,29,1
941475128,450009829,1,42,1
941475127,450009829,1,49,1
941475126,450009829,1,59,1
941475125,450009829,1,41,1
941475124,450009829,1,35,1
941475123,450009829,1,28,1
941475122,450009829,1,40,1
941475121,450009829,1,51,1
941475120,450009829,1,22,1
941475119,450009829,1,25,1
941475118,450009829,1,55,1
941475117,450009829,1,28,1
941475116,450009829,1,46,1
941475115,450009829,1,43,1
941475114,450009829,1,39,1
941475113,450009829,1,25,1
941475112,450009829,1,35,1
941475111,450009829,1,22,1
941475110,450009829,1,56,1
941475109,450009829,1,30,1
941475108,450009829,1,52,1
941475107,450009829,1,23,1
941475106,450009829,1,31,1
941475105,450009829,1,36,1
941475104,450009829,1,39,1
941475103,450009829,1,43,1
941475102,450009829,1,28,1
941475101,450009829,1,33,1
941474563,450009829,1,50,1
941474564,450009829,1,26,1
941474565,450009829,1,40,1
941474566,450009829,1,22,1
941475100,450009829,1,38,1
941475099,450009829,1,64,1
941475098,450009829,1,45,1
941475097,450009829,1,27,1
941475096,450009829,1,38,1
941475095,450009829,1,30,1
941474567,450009829,1,54,1
941475094,450009829,1,25,1
941475093,450009829,1,35,1
941475092,450009829,1,34,1
941475091,450009829,1,47,1
941475090,450009829,1,36,1
941475089,450009829,1,48,1
941475088,450009829,1,34,1
941475087,450009829,1,23,1
941474568,450009829,1,41,1
941474569,450009829,1,31,1
941474570,450009829,1,29,1
941474571,450009829,1,29,1
941474572,450009829,1,46,1
941474573,450009829,1,19,1
941474574,450009829,1,51,1
941474575,450009829,1,52,1
941474576,450009829,1,34,1
941475086,450009829,1,28,1
941475085,450009829,1,29,1
941475084,450009829,1,32,1
941475083,450009829,1,34,1
941475082,450009829,1,46,1
941475081,450009829,1,37,1
941475080,450009829,1,41,1
941475079,450009829,1,28,1
941475078,450009829,1,30,1
941475077,450009829,1,29,1
941475076,450009829,1,42,1
941474577,450009829,1,37,1
941474578,450009829,1,27,1
941474579,450009829,1,45,1
941474580,450009829,1,40,1
941474581,450009829,1,22,1
941474638,450009829,1,42,1
941474639,450009829,1,43,1
941474640,450009829,1,32,1
941474641,450009829,1,20,1
941474642,450009829,1,31,1
941474643,450009829,1,26,1
941474644,450009829,1,34,1
941474645,450009829,1,47,1
941474646,450009829,1,59,1
941474647,450009829,1,53,1
941474648,450009829,1,60,1
941474649,450009829,1,53,1
941474650,450009829,1,49,1
941474651,450009829,1,38,1
941474652,450009829,1,26,1
941474653,450009829,1,38,1
941474654,450009829,1,26,1
941474655,450009829,1,31,1
941474656,450009829,1,22,1
941474657,450009829,1,46,1
941474658,450009829,1,46,1
941474659,450009829,1,23,1
941474660,450009829,1,26,1
941474661,450009829,1,34,1
941474662,450009829,1,27,1
941474663,450009829,1,38,1
941474664,450009829,1,36,1
941474665,450009829,1,52,1
941474666,450009829,1,34,1
941474667,450009829,1,48,1
941474668,450009829,1,24,1
941474669,450009829,1,60,1
941474670,450009829,1,20,1
941474671,450009829,1,31,1
941474672,450009829,1,35,1
941474673,450009829,1,29,1
941474674,450009829,1,21,1
941474675,450009829,1,35,1
941474676,450009829,1,25,1
941474677,450009829,1,38,1
941474678,450009829,1,38,1
941474679,450009829,1,38,1
941474680,450009829,1,39,1
941474681,450009829,1,28,1
941474682,450009829,1,29,1
941474683,450009829,1,59,1
941474684,450009829,1,20,1
941474685,450009829,1,29,1
941474686,450009829,1,30,1
941474687,450009829,1,28,1
941474688,450009829,1,40,1
941474689,450009829,1,35,1
941474690,450009829,1,31,1
941474691,450009829,1,62,1
941474692,450009829,1,30,1
941474693,450009829,1,39,1
941474694,450009829,1,54,1
941474695,450009829,1,55,1
941474696,450009829,1,28,1
941474697,450009829,1,30,1
941474698,450009829,1,40,1
941474699,450009829,1,51,1
941474700,450009829,1,27,1
941474701,450009829,1,40,1
941474702,450009829,1,27,1
941474703,450009829,1,27,1
941474704,450009829,1,39,1
941474705,450009829,1,31,1
941474706,450009829,1,36,1
941474707,450009829,1,49,1
941474708,450009829,1,49,1
941474709,450009829,1,39,1
941474710,450009829,1,22,1
941474711,450009829,1,28,1
941474712,450009829,1,23,1
941474713,450009829,1,19,1
941474714,450009829,1,20,1
941474715,450009829,1,21,1
941474716,450009829,1,36,1
941474717,450009829,1,27,1
941474718,450009829,1,38,1
941474719,450009829,1,54,1
941474720,450009829,1,53,1
941474721,450009829,1,23,1
941474722,450009829,1,35,1
941474723,450009829,1,63,1
941474724,450009829,1,23,1
941474725,450009829,1,21,1
941474726,450009829,1,29,1
941474727,450009829,1,37,1
941474728,450009829,1,48,1
941474729,450009829,1,27,1
941474730,450009829,1,27,1
941474731,450009829,1,25,1
941474732,450009829,1,30,1
941474733,450009829,1,44,1
941474734,450009829,1,46,1
941474735,450009829,1,35,1
941474736,450009829,1,31,1
941474737,450009829,1,25,1
941474738,450009829,1,42,1
941474739,450009829,1,45,1
941474740,450009829,1,38,1
941474741,450009829,1,46,1
941474742,450009829,1,34,1
941474743,450009829,1,23,1
941474744,450009829,1,35,1
941474745,450009829,1,36,1
941474746,450009829,1,31,1
941474747,450009829,1,45,1
941474748,450009829,1,46,1
941474749,450009829,1,27,1
941474750,450009829,1,31,1
941474751,450009829,1,45,1
941474752,450009829,1,50,1
941474753,450009829,1,36,1
941474754,450009829,1,30,1
941474755,450009829,1,30,1
941474756,450009829,1,64,1
941474757,450009829,1,31,1
941474758,450009829,1,53,1
941474759,450009829,1,25,1
941474760,450009829,1,33,1
941474761,450009829,1,34,1
941474762,450009829,1,58,1
941474763,450009829,1,45,1
941474764,450009829,1,62,1
941474765,450009829,1,25,1
941474766,450009829,1,37,1
941474767,450009829,1,33,1
941474768,450009829,1,42,1
941474769,450009829,1,45,1
941474770,450009829,1,48,1
941474771,450009829,1,20,1
941474772,450009829,1,61,1
941474773,450009829,1,36,1
941474774,450009829,1,40,1
941474775,450009829,1,37,1
941474776,450009829,1,40,1
941474777,450009829,1,47,1
941474778,450009829,1,26,1
941474779,450009829,1,28,1
941474780,450009829,1,38,1
941474781,450009829,1,51,1
941474782,450009829,1,24,1
941474783,450009829,1,43,1
941474784,450009829,1,29,1
941474785,450009829,1,38,1
941474786,450009829,1,40,1
941474787,450009829,1,53,1
941474788,450009829,1,43,1
941474789,450009829,1,39,1
941474790,450009829,1,41,1
941474791,450009829,1,41,1
941474792,450009829,1,36,1
941474793,450009829,1,39,1
941474794,450009829,1,29,1
941474795,450009829,1,31,1
941474796,450009829,1,24,1
941474797,450009829,1,19,1
941474798,450009829,1,31,1
941474799,450009829,1,44,1
941474800,450009829,1,20,1
941474801,450009829,1,20,1
941474802,450009829,1,37,1
941474803,450009829,1,27,1
941474804,450009829,1,35,1
941474805,450009829,1,31,1
941474806,450009829,1,23,1
941474807,450009829,1,23,1
941474808,450009829,1,50,1
941474809,450009829,1,30,1
941474810,450009829,1,54,1
941474811,450009829,1,48,1
941474812,450009829,1,24,1
941474813,450009829,1,21,1
941474814,450009829,1,34,1
941474815,450009829,1,37,1
941474816,450009829,1,20,1
941474817,450009829,1,36,1
941474818,450009829,1,20,1
941474819,450009829,1,36,1
941474820,450009829,1,42,1
941474821,450009829,1,25,1
941474822,450009829,1,28,1
941474823,450009829,1,24,1
941474824,450009829,1,50,1
