sp_id,serialno,stcotrbg,hh_race,hh_income,hh_size,hh_age,latitude,longitude
21156835,2009000388518,"420750001001",1,13400,24,0,40.3388527,-76.4165921
21156836,2009000388518,"420750001001",1,2140,24,2,40.338817299999995,-76.4159753
21156837,2009000388518,"420750001001",1,50000,24,0,40.33890529999999,-76.4165954
21156838,2009000388518,"420750001001",1,52100,24,1,40.338589899999995,-76.4163412
21156839,2009000388518,"420750001001",1,8900,24,2,40.338883200000005,-76.416332
21156840,2009000388518,"420750001001",1,11620,24,1,40.3380648,-76.416636
21156841,2009000388518,"420750001001",1,125000,24,0,40.3401467,-76.41186440000001
21156842,2009000388518,"420750001001",1,24000,24,1,40.3405078,-76.41162390000001
21156843,2009000388518,"420750001001",1,12500,24,0,40.340514299999995,-76.41168520000001
21156844,2009000388518,"420750001001",1,12500,24,1,40.3400604,-76.41172370000001
21156845,2009000388518,"420750001001",1,12000,24,1,40.33786,-76.4147377
21156846,2009000388518,"420750001001",1,10000,24,0,40.3382117,-76.4138345
21156847,2009000388518,"420750001001",1,11000,24,4,40.3382255,-76.41409200000001
21156848,2009000388518,"420750001001",1,12500,24,0,40.33850770000001,-76.414689
21156849,2009000388518,"420750001001",1,29700,24,2,40.3380729,-76.4148898
21156850,2009000388518,"420750001001",1,24500,24,1,40.3377394,-76.413861
21156851,2009000388518,"420750001001",1,50000,24,3,40.33763629999999,-76.4139442
21156852,2009000388518,"420750001001",1,60800,24,1,40.337946,-76.4140908
21156853,2009000388518,"420750001001",1,91500,24,1,40.3379554,-76.41489229999999
21219624,2009000388518,"420750001001",1,13800,24,0,40.33862070000001,-76.4145347
21219625,2009000388518,"420750001001",1,109790,24,0,40.338291,-76.4143619
21219626,2009000388518,"420750001001",1,60000,24,1,40.3381584,-76.4141736
21219627,2009000388518,"420750001001",1,52400,24,2,40.3378113,-76.414111
21219628,2009000388518,"420750001001",1,49700,24,3,40.3378585,-76.41494
21219629,2009000388518,"420750001001",1,10000,24,1,40.3383564,-76.41453670000001
21219630,2009000388518,"420750001001",1,72500,24,2,40.3413713,-76.4170337
21219631,2009000388518,"420750001001",1,9300,24,2,40.3417881,-76.4172552
21219632,2009000388518,"420750001001",1,20000,24,0,40.341438399999994,-76.4165038
21219633,2009000388518,"420750001001",1,5600,24,0,40.33805170000001,-76.4121835
21219634,2009000388518,"420750001001",1,14400,24,3,40.340900700000006,-76.41666120000001
21219635,2009000388518,"420750001001",1,8900,24,0,40.337844700000005,-76.4118391
21219636,2009000388518,"420750001001",1,72600,24,0,40.340974200000005,-76.41355779999999
21219637,2009000388518,"420750001001",1,11500,24,2,40.340600099999996,-76.4153111
21219638,2009000388518,"420750001001",1,10000,24,2,40.3405549,-76.41613029999999
21219639,2009000388518,"420750001001",1,21000,24,1,40.3414735,-76.41549609999998
21219640,2009000388518,"420750001001",1,12000,24,0,40.341238399999995,-76.4159813
21219641,2009000388518,"420750001001",1,80300,24,0,40.3415594,-76.4160662
21219642,2009000388518,"420750001001",1,10000,24,0,40.3406411,-76.4135721
21219643,2009000388518,"420750001001",1,52100,24,0,40.3410929,-76.41449920000001
21219644,2009000388518,"420750001001",1,72000,24,2,40.340976700000006,-76.414868
21219645,2009000388518,"420750001001",1,77100,24,0,40.3409945,-76.4131088
21219646,2009000388518,"420750001001",1,89000,24,0,40.343569200000005,-76.4140117
21219647,2009000388518,"420750001001",1,28800,24,0,40.343496,-76.41602490000001
21219648,2009000388518,"420750001001",1,83000,24,1,40.3381383,-76.4130937
21219649,2009000388518,"420750001001",1,22000,24,1,40.3407155,-76.4128348
21219650,2009000388518,"420750001001",1,10000,24,0,40.337649600000006,-76.413221
21219651,2009000388518,"420750001001",1,12700,24,0,40.3389598,-76.41288409999999
21219652,2009000388518,"420750001001",1,81000,24,1,40.3387152,-76.4134608
21219653,2009000388518,"420750001001",1,50200,24,1,40.3390914,-76.4124577
21219654,2009000388518,"420750001001",1,61900,24,2,40.341565,-76.4137698
21219655,2009000388518,"420750001001",1,20000,24,2,40.3411823,-76.4120693
21219656,2009000388518,"420750001001",1,84000,24,0,40.337754700000005,-76.4136553
21219657,2009000388518,"420750001001",1,82800,24,3,40.3416526,-76.4130832
21219658,2009000388518,"420750001001",1,50050,24,2,40.3422918,-76.4155446
21219659,2009000388518,"420750001001",1,14000,24,0,40.3415949,-76.41222940000002
21219660,2009000388518,"420750001001",1,68200,24,1,40.3415349,-76.41463990000001
21219661,2009000388518,"420750001001",1,10000,24,1,40.3418305,-76.4159245
21219662,2009000388518,"420750001001",1,49000,24,0,40.3420044,-76.41416509999999
21219663,2009000388518,"420750001001",1,22000,24,2,40.342157,-76.41787409999999
21219664,2009000388518,"420750001001",1,7000,24,0,40.341947,-76.41653620000001
21219665,2009000388518,"420750001001",1,14400,24,3,40.343475299999994,-76.4148559
21219666,2009000388518,"420750001001",1,11000,24,1,40.34355479999999,-76.41501509999999
21219667,2009000388518,"420750001001",1,10000,24,1,40.344103600000004,-76.4121543
21219668,2009000388518,"420750001001",1,54600,24,3,40.3436224,-76.4171104
21219669,2009000388518,"420750001001",1,28000,24,1,40.3438202,-76.4174983
21219670,2009000388518,"420750001001",1,10400,24,1,40.3443501,-76.4120002
21219671,2009000388518,"420750001001",1,13300,24,1,40.3438821,-76.41204570000001
21219672,2009000388518,"420750001001",1,60300,24,2,40.3442909,-76.4115939
21219673,2009000388518,"420750001001",1,85000,24,2,40.3401841,-76.41719870000001
21219674,2009000388518,"420750001001",1,100000,24,0,40.340641299999994,-76.4172363
21219675,2009000388518,"420750001001",1,93400,24,2,40.338352799999996,-76.4160783
21219676,2009000388518,"420750001001",1,125000,24,2,40.340433399999995,-76.4176322
21219677,2009000388518,"420750001001",1,92000,24,2,40.340574100000005,-76.4177222
21219678,2009000388518,"420750001001",1,24600,24,1,40.340261100000006,-76.41734050000001
21219679,2009000388518,"420750001001",1,30050,24,2,40.3406675,-76.4166519
21219680,2009000388518,"420750001001",1,53000,24,4,40.3397234,-76.4131959
21219681,2009000388518,"420750001001",1,9600,24,0,40.3406552,-76.41715359999999
21219682,2009000388518,"420750001001",1,32200,24,2,40.3400009,-76.4171443
21219683,2009000388518,"420750001001",1,78200,24,3,40.3405734,-76.416794
21219684,2009000388518,"420750001001",1,11200,24,1,40.340724,-76.416761
21219685,2009000388518,"420750001001",1,23000,24,3,40.340137,-76.4177743
21219686,2009000388518,"420750001001",1,13700,24,1,40.340621899999995,-76.4166923
21219687,2009000388518,"420750001001",1,11500,24,0,40.340136799999996,-76.41767990000001
21219688,2009000388518,"420750001001",1,26004,24,1,40.340100799999995,-76.41727270000001
21219689,2009000388518,"420750001001",1,15800,24,2,40.34071470000001,-76.417265
21219690,2009000388518,"420750001001",1,9400,24,1,40.339448299999994,-76.4177246
21219691,2009000388518,"420750001001",1,50300,24,0,40.34005620000001,-76.417862
21219692,2009000388518,"420750001001",1,16000,24,1,40.339773,-76.416957
21219693,2009000388518,"420750001001",1,16000,24,1,40.339377899999995,-76.41713
21219694,2009000388518,"420750001001",1,10000,24,1,40.3396411,-76.4177923
21219695,2009000388518,"420750001001",1,73100,24,1,40.33755120000001,-76.41605820000001
21219696,2009000388518,"420750001001",1,13800,24,2,40.3373735,-76.41621740000001
21219697,2009000388518,"420750001001",1,88000,24,1,40.3397674,-76.41760359999999
21219698,2009000388518,"420750001001",1,82000,24,2,40.3397224,-76.4178124
21219699,2009000388518,"420750001001",1,63000,24,3,40.337701700000004,-76.41540079999999
21219700,2009000388518,"420750001001",1,124301,24,0,40.339510100000005,-76.417182
21219701,2009000388518,"420750001001",1,10700,24,0,40.3392757,-76.4173202
21219702,2009000388518,"420750001001",1,10000,24,2,40.3396167,-76.41722990000001
21219703,2009000388518,"420750001001",1,12400,24,1,40.339591799999994,-76.41435909999998
21219704,2009000388518,"420750001001",1,92000,24,0,40.343472799999994,-76.4130435
21219705,2009000388518,"420750001001",1,10000,24,1,40.338254799999994,-76.41617609999999
21219706,2009000388518,"420750001001",1,23900,24,0,40.3387934,-76.41686109999999
21219707,2009000388518,"420750001001",1,13800,24,1,40.3385245,-76.4165266
21219708,2009000388518,"420750001001",1,58000,24,1,40.3397486,-76.41345159999999
21219709,2009000388518,"420750001001",1,12700,24,3,40.3400765,-76.4174203
21219710,2009000388518,"420750001001",1,60000,24,0,40.340110100000004,-76.4167591
21219711,2009000388518,"420750001001",1,48000,24,0,40.33853320000001,-76.4169387
21219712,2009000388518,"420750001001",1,11100,24,1,40.3383225,-76.4166189
21219713,2009000388518,"420750001001",1,89400,24,1,40.337943700000004,-76.416045
21219714,2009000388518,"420750001001",1,24500,24,1,40.3389426,-76.4169699
21219715,2009000388518,"420750001001",1,5000,24,4,40.3381419,-76.4171305
21219716,2009000388518,"420750001001",1,28000,24,0,40.339659499999996,-76.4130161
21219717,2009000388518,"420750001001",1,92000,24,0,40.3382866,-76.4166972
21219718,2009000388518,"420750001001",1,50000,24,1,40.3388898,-76.416613
21219719,2009000388518,"420750001001",1,12000,24,1,40.338324,-76.41619449999999
21219720,2009000388518,"420750001001",1,12000,24,2,40.3387961,-76.41648509999999
21219721,2009000388518,"420750001001",1,75000,24,1,40.3383305,-76.41652490000001
21219722,2009000388518,"420750001001",1,12300,24,1,40.3385669,-76.4168748
21219723,2009000388518,"420750001001",1,432100,24,2,40.340592,-76.4171776
21219724,2009000388518,"420750001001",1,21000,24,2,40.340100799999995,-76.4170696
21219725,2009000388518,"420750001001",1,12500,24,2,40.340645200000004,-76.4170507
21219726,2009000388518,"420750001001",1,29290,24,1,40.3399904,-76.4173252
21219727,2009000388518,"420750001001",1,14200,24,2,40.3401159,-76.4177806
21219728,2009000388518,"420750001001",1,49000,24,1,40.340323100000006,-76.4167923
21219729,2009000388518,"420750001001",1,31200,24,4,40.340745,-76.41676559999999
21219730,2009000388518,"420750001001",1,28900,24,0,40.3404506,-76.41743259999998
21219731,2009000388518,"420750001001",1,76700,24,0,40.3401602,-76.4169748
21219732,2009000388518,"420750001001",1,28600,24,0,40.3400003,-76.4131689
21219733,2009000388518,"420750001001",1,5660,24,0,40.3404065,-76.4177553
21219734,2009000388518,"420750001001",1,58880,24,0,40.340215,-76.4176453
21219735,2009000388518,"420750001001",1,25000,24,0,40.3406398,-76.4168811
21219736,2009000388518,"420750001001",1,60000,24,0,40.3423289,-76.4144365
21219737,2009000388518,"420750001001",1,13800,24,0,40.340086799999995,-76.4138251
21219738,2009000388518,"420750001001",1,10500,24,2,40.3408285,-76.4171056
21219739,2009000388518,"420750001001",1,14400,24,2,40.3402052,-76.41692309999999
21219740,2009000388518,"420750001001",1,94000,24,1,40.3405312,-76.41668840000001
21219741,2009000388518,"420750001001",1,79000,24,2,40.3433951,-76.4180056
21219742,2009000388518,"420750001001",1,50000,24,0,40.3403071,-76.4166985
21219743,2009000388518,"420750001001",1,9300,24,0,40.3405723,-76.4169497
21219744,2009000388518,"420750001001",1,11200,24,0,40.340195,-76.4167295
21219745,2009000388518,"420750001001",1,13700,24,2,40.3400775,-76.41706040000001
21219746,2009000388518,"420750001001",1,92000,24,0,40.3400296,-76.4168722
21219747,2009000388518,"420750001001",1,25000,24,1,40.3403696,-76.41675090000001
21219748,2009000388518,"420750001001",1,32000,24,2,40.3403625,-76.4169841
21219749,2009000388518,"420750001001",1,74000,24,1,40.3402581,-76.4177388
21219750,2009000388518,"420750001001",1,12500,24,1,40.3402159,-76.4177046
21219751,2009000388518,"420750001001",1,67700,24,0,40.340887,-76.4174073
21219752,2009000388518,"420750001001",1,12500,24,1,40.3407051,-76.4177541
21219753,2009000388518,"420750001001",1,17620,24,2,40.3404098,-76.4167015
21219754,2009000388518,"420750001001",1,83000,24,0,40.3403496,-76.41710069999999
21219755,2009000388518,"420750001001",1,33050,24,2,40.3404586,-76.4171667
21219756,2009000388518,"420750001001",1,65000,24,0,40.340787299999995,-76.41740159999999
21219757,2009000388518,"420750001001",1,111100,24,0,40.3401651,-76.4169556
21219758,2009000388518,"420750001001",1,75500,24,2,40.3407711,-76.41671059999999
21219759,2009000388518,"420750001001",1,11000,24,0,40.3402267,-76.4136901
21219760,2009000388518,"420750001001",1,28000,24,1,40.339757500000005,-76.4136065
21219761,2009000388518,"420750001001",1,57000,24,2,40.3402435,-76.41693670000001
21219762,2009000388518,"420750001001",1,9200,24,3,40.3408955,-76.4176198
21219763,2009000388518,"420750001001",1,88100,24,1,40.3401145,-76.4176073
21219764,2009000388518,"420750001001",1,22000,24,0,40.3402629,-76.41740300000001
21219765,2009000388518,"420750001001",1,90000,24,1,40.340100899999996,-76.4135032
21219766,2009000388518,"420750001001",1,23800,24,2,40.340295399999995,-76.41751909999999
21219767,2009000388518,"420750001001",1,54600,24,3,40.3401339,-76.4172562
21219768,2009000388518,"420750001001",1,90000,24,0,40.3402331,-76.4170003
21219769,2009000388518,"420750001001",1,5300,24,1,40.340346999999994,-76.4172504
21219770,2009000388518,"420750001001",1,74000,24,3,40.3394275,-76.4137713
21219771,2009000388518,"420750001001",1,77000,24,0,40.340308799999995,-76.4169127
21219772,2009000388518,"420750001001",1,28000,24,0,40.340751700000006,-76.4167976
21219773,2009000388518,"420750001001",1,51000,24,0,40.34004229999999,-76.41317109999999
21219774,2009000388518,"420750001001",1,33080,24,1,40.3399359,-76.4132825
21219775,2009000388518,"420750001001",1,65000,24,1,40.3398006,-76.4132138
21219776,2009000388518,"420750001001",1,6300,24,3,40.339656700000006,-76.4133704
21219777,2009000388518,"420750001001",1,65600,24,2,40.3397467,-76.4135802
21219778,2009000388518,"420750001001",1,17000,24,2,40.3406977,-76.4175895
21219779,2009000388518,"420750001001",1,8900,24,4,40.3401255,-76.4140172
21219780,2009000388518,"420750001001",1,13800,24,1,40.339778499999994,-76.4134429
21219781,2009000388518,"420750001001",1,12000,24,2,40.3400067,-76.41395379999999
21219782,2009000388518,"420750001001",1,58000,24,1,40.339794700000006,-76.4133472
21219783,2009000388518,"420750001001",1,92000,24,0,40.33947020000001,-76.4137305
21219784,2009000388518,"420750001001",1,19000,24,0,40.3401928,-76.4142848
21219785,2009000388518,"420750001001",1,28800,24,1,40.3396739,-76.41262059999998
21219786,2009000388518,"420750001001",1,55300,24,2,40.3379471,-76.41433609999999
21219787,2009000388518,"420750001001",1,65000,24,1,40.338623999999996,-76.41678449999999
21219788,2009000388518,"420750001001",1,7700,24,1,40.3395997,-76.4144045
21219789,2009000388518,"420750001001",1,14000,24,0,40.3374027,-76.41549959999999
21219790,2009000388518,"420750001001",1,13500,24,0,40.3389575,-76.41205500000001
21219791,2009000388518,"420750001001",1,60000,24,2,40.33981970000001,-76.41417249999999
21219792,2009000388518,"420750001001",1,12200,24,2,40.339777399999996,-76.4141866
21219793,2009000388518,"420750001001",1,23800,24,2,40.3401157,-76.4137236
21219794,2009000388518,"420750001001",1,14400,24,3,40.33958870000001,-76.41331540000002
21219795,2009000388518,"420750001001",1,27300,24,0,40.33947379999999,-76.4136227
21219796,2009000388518,"420750001001",1,12200,24,0,40.339532,-76.41364490000001
21219797,2009000388518,"420750001001",1,72000,24,0,40.3384876,-76.41641899999999
21219798,2009000388518,"420750001001",1,10000,24,0,40.337675899999994,-76.41505040000001
21219799,2009000388518,"420750001001",1,88500,24,1,40.340157899999994,-76.41347979999999
21219800,2009000388518,"420750001001",1,31300,24,1,40.3400811,-76.41388
21219801,2009000388518,"420750001001",1,63000,24,0,40.338503,-76.4120324
21219802,2009000388518,"420750001001",1,6300,24,2,40.339453999999996,-76.41386990000001
21219803,2009000388518,"420750001001",1,80000,24,1,40.339966700000005,-76.4142152
21219804,2009000388518,"420750001001",1,11200,24,0,40.3397285,-76.41409420000001
21219805,2009000388518,"420750001001",1,50000,24,1,40.3395474,-76.4139969
21219806,2009000388518,"420750001001",1,24500,24,3,40.3396473,-76.41389659999999
21219807,2009000388518,"420750001001",1,28000,24,1,40.340232,-76.41382209999999
21219808,2009000388518,"420750001001",1,18010,24,1,40.3401325,-76.4132239
21219809,2009000388518,"420750001001",1,17620,24,1,40.340050500000004,-76.4140142
21219810,2009000388518,"420750001001",1,10000,24,2,40.338478,-76.4122042
21219811,2009000388518,"420750001001",1,26004,24,0,40.3396631,-76.4137546
21219812,2009000388518,"420750001001",1,11740,24,1,40.340112299999994,-76.4133733
21219813,2009000388518,"420750001001",1,30000,24,1,40.339997100000005,-76.41422209999999
21219814,2009000388518,"420750001001",1,125000,24,0,40.339546399999996,-76.41444609999999
21219815,2009000388518,"420750001001",1,12000,24,1,40.3397366,-76.4138871
21219816,2009000388518,"420750001001",1,84000,24,2,40.339763899999994,-76.41347490000001
21219817,2009000388518,"420750001001",1,14900,24,0,40.340230700000006,-76.4137123
21219818,2009000388518,"420750001001",1,66000,24,1,40.3394364,-76.4133479
21219819,2009000388518,"420750001001",1,10700,24,1,40.3399079,-76.41317420000001
21219820,2009000388518,"420750001001",1,33080,24,0,40.3396033,-76.41392579999999
21219821,2009000388518,"420750001001",1,13800,24,3,40.339874200000004,-76.4140559
21219822,2009000388518,"420750001001",1,12500,24,2,40.3401901,-76.41348640000001
21219823,2009000388518,"420750001001",1,16000,24,0,40.3394671,-76.4138932
21219824,2009000388518,"420750001001",1,32300,24,5,40.3388085,-76.4122459
21219825,2009000388518,"420750001001",1,80000,24,0,40.3401229,-76.413237
21219826,2009000388518,"420750001001",1,11300,24,2,40.339780100000006,-76.4136785
21219827,2009000388518,"420750001001",1,29900,24,0,40.3397609,-76.4132228
21219828,2009000388518,"420750001001",1,72500,24,2,40.3396843,-76.41363340000001
21219829,2009000388518,"420750001001",1,18000,24,0,40.3398634,-76.4141772
21219830,2009000388518,"420750001001",1,22200,24,0,40.339501399999996,-76.4135065
21219831,2009000388518,"420750001001",1,9400,24,1,40.3384079,-76.41219659999999
21219832,2009000388518,"420750001001",1,20000,24,1,40.339058200000004,-76.4119891
21219833,2009000388518,"420750001001",1,52000,24,2,40.3394981,-76.4137407
21219834,2009000388518,"420750001001",1,357500,24,0,40.340084600000004,-76.41406529999999
21219835,2009000388518,"420750001001",1,93900,24,0,40.3385969,-76.41174790000001
21219836,2009000388518,"420750001001",1,30000,24,2,40.3384495,-76.4122658
21219837,2009000388518,"420750001001",1,7000,24,1,40.3385446,-76.41178509999999
21219838,2009000388518,"420750001001",1,56300,24,0,40.3377723,-76.4155876
21219839,2009000388518,"420750001001",1,10000,24,1,40.3383287,-76.4121858
21219840,2009000388518,"420750001001",1,57050,24,1,40.3397025,-76.41434840000001
21219841,2009000388518,"420750001001",1,13400,24,3,40.338838700000004,-76.4117991
21219842,2009000388518,"420750001001",1,65000,24,0,40.3399217,-76.4142623
21219843,2009000388518,"420750001001",1,50000,24,2,40.3378025,-76.41603990000002
21219844,2009000388518,"420750001001",1,13800,24,0,40.3378094,-76.4146596
21219845,2009000388518,"420750001001",1,92000,24,2,40.3383307,-76.412317
21219846,2009000388518,"420750001001",1,6900,24,4,40.3401948,-76.41378259999999
21219847,2009000388518,"420750001001",1,56000,24,1,40.3398354,-76.41439090000001
21219848,2009000388518,"420750001001",1,14600,24,2,40.340227899999995,-76.4132638
21219849,2009000388518,"420750001001",1,11000,24,0,40.338848399999996,-76.41175240000001
21219850,2009000388518,"420750001001",1,28600,24,0,40.3385902,-76.4119008
21219851,2009000388518,"420750001001",1,56900,24,2,40.3386755,-76.41203940000001
21219852,2009000388518,"420750001001",1,28800,24,0,40.337320500000004,-76.415228
21219853,2009000388518,"420750001001",1,11500,24,0,40.338421200000006,-76.4123146
21219854,2009000388518,"420750001001",1,31600,24,1,40.338265500000006,-76.41179340000001
21219855,2009000388518,"420750001001",1,13400,24,4,40.338242799999996,-76.4119417
21219856,2009000388518,"420750001001",1,12000,24,0,40.3390074,-76.4121595
21219857,2009000388518,"420750001001",1,14500,24,4,40.3384453,-76.4122247
21219858,2009000388518,"420750001001",1,11900,24,0,40.338481,-76.41229140000002
21219859,2009000388518,"420750001001",1,31200,24,0,40.3386248,-76.4122939
21219860,2009000388518,"420750001001",1,12100,24,0,40.3375075,-76.41545140000001
21219861,2009000388518,"420750001001",1,12300,24,2,40.3373857,-76.41532240000001
21219862,2009000388518,"420750001001",1,24500,24,1,40.3390857,-76.4121702
21219863,2009000388518,"420750001001",1,10400,24,1,40.337596000000005,-76.4152838
21219864,2009000388518,"420750001001",1,13800,24,2,40.3374435,-76.4155595
21219865,2009000388518,"420750001001",1,0,24,0,40.3375732,-76.41555840000001
21219866,2009000388518,"420750001001",1,29300,24,0,40.337413,-76.41620329999999
21219867,2009000388518,"420750001001",1,52000,24,1,40.3377961,-76.4150695
21219868,2009000388518,"420750001001",1,56200,24,0,40.338505600000005,-76.41177040000001
