sp_id,sp_gq_id,sporder,age,sex
939615189,450030443,1,83,2
939615188,450030443,1,83,2
939615126,450030443,1,83,2
939615127,450030443,1,92,2
939615128,450030443,1,89,2
939615129,450030443,1,80,2
939615130,450030443,1,93,2
939615131,450030443,1,76,2
939615132,450030443,1,85,2
939615133,450030443,1,86,2
939615134,450030443,1,90,2
939615135,450030443,1,99,2
939615136,450030443,1,85,2
939615137,450030443,1,72,2
939615138,450030443,1,86,2
939615139,450030443,1,93,2
939615223,450030443,1,89,2
939615224,450030443,1,104,2
939615225,450030443,1,88,2
939615226,450030443,1,83,2
939615140,450030443,1,91,2
939615141,450030443,1,103,2
939615142,450030443,1,81,2
939615143,450030443,1,69,2
939615144,450030443,1,76,2
939615145,450030443,1,100,2
939615146,450030443,1,75,2
939615147,450030443,1,96,2
939615149,450030443,1,77,2
939615150,450030443,1,87,2
939615151,450030443,1,84,2
939615152,450030443,1,93,2
939615153,450030443,1,68,2
939615154,450030443,1,82,2
939615155,450030443,1,82,2
939615156,450030443,1,81,2
939615157,450030443,1,86,2
939615158,450030443,1,89,2
939615159,450030443,1,90,2
939615187,450030443,1,86,2
939615235,450030443,1,86,2
939615234,450030443,1,101,2
939615233,450030443,1,76,2
939615232,450030443,1,81,2
939615211,450030443,1,84,2
939615230,450030443,1,82,2
939615229,450030443,1,90,2
939615228,450030443,1,90,2
939615227,450030443,1,96,2
939615186,450030443,1,86,2
939615185,450030443,1,75,2
939615184,450030443,1,77,2
939615183,450030443,1,88,2
939615160,450030443,1,90,2
939615161,450030443,1,87,2
939615162,450030443,1,86,2
939615163,450030443,1,90,2
939615164,450030443,1,86,2
939615165,450030443,1,89,2
939615166,450030443,1,81,2
939615167,450030443,1,93,2
939615168,450030443,1,86,2
939615169,450030443,1,80,2
939615170,450030443,1,87,2
939615171,450030443,1,92,2
939615172,450030443,1,67,2
939615173,450030443,1,93,2
939615174,450030443,1,87,2
939615175,450030443,1,84,2
939615125,450030443,1,81,2
939615124,450030443,1,87,2
939615123,450030443,1,100,2
939615176,450030443,1,86,2
939615177,450030443,1,90,2
939615178,450030443,1,86,2
939615179,450030443,1,81,2
939615180,450030443,1,75,2
939615181,450030443,1,84,2
939615182,450030443,1,77,2
939378713,450030443,1,63,2
939378712,450030443,1,61,2
939378711,450030443,1,62,2
939378710,450030443,1,47,2
939615148,450030443,1,77,2
940515108,450030443,1,90,1
940515109,450030443,1,103,1
940515110,450030443,1,71,1
940515111,450030443,1,83,1
940515112,450030443,1,84,1
940515113,450030443,1,79,1
940515114,450030443,1,88,1
940515115,450030443,1,84,1
940515116,450030443,1,75,1
940515117,450030443,1,80,1
940515118,450030443,1,90,1
940515119,450030443,1,83,1
940515120,450030443,1,68,1
940515121,450030443,1,71,1
940515122,450030443,1,89,1
940515123,450030443,1,70,1
940515124,450030443,1,77,1
940515125,450030443,1,80,1
940515126,450030443,1,69,1
940515127,450030443,1,89,1
940515128,450030443,1,65,1
940515129,450030443,1,71,1
940515130,450030443,1,78,1
940515131,450030443,1,74,1
940515132,450030443,1,71,1
940319314,450030443,1,64,1
940319315,450030443,1,63,1
939615222,450030443,1,76,2
939615221,450030443,1,87,2
939615220,450030443,1,100,2
939615219,450030443,1,72,2
939615218,450030443,1,82,2
939615217,450030443,1,80,2
939615216,450030443,1,89,2
939615215,450030443,1,89,2
939615214,450030443,1,91,2
939615213,450030443,1,79,2
939615212,450030443,1,89,2
939615329,450030444,1,92,2
939615330,450030444,1,78,2
939615331,450030444,1,86,2
939615332,450030444,1,97,2
939615333,450030444,1,93,2
939615334,450030444,1,94,2
939615335,450030444,1,78,2
939615336,450030444,1,90,2
939615337,450030444,1,90,2
939615338,450030444,1,76,2
939615339,450030444,1,86,2
939615301,450030444,1,75,2
939615300,450030444,1,88,2
939615299,450030444,1,88,2
939615298,450030444,1,78,2
939615297,450030444,1,75,2
939615270,450030444,1,89,2
939615271,450030444,1,87,2
939615272,450030444,1,79,2
939615273,450030444,1,81,2
939615239,450030444,1,77,2
939615344,450030444,1,95,2
939615343,450030444,1,98,2
939615342,450030444,1,80,2
939615341,450030444,1,86,2
939615340,450030444,1,87,2
939615250,450030444,1,83,2
939615249,450030444,1,89,2
939615248,450030444,1,89,2
939615247,450030444,1,67,2
939615246,450030444,1,79,2
940515155,450030444,1,79,1
940515156,450030444,1,78,1
940515157,450030444,1,71,1
939615290,450030444,1,67,2
939615291,450030444,1,77,2
939615292,450030444,1,93,2
939615293,450030444,1,90,2
939615294,450030444,1,81,2
939615295,450030444,1,86,2
939615245,450030444,1,91,2
939615244,450030444,1,78,2
939615243,450030444,1,94,2
939615242,450030444,1,84,2
939615241,450030444,1,83,2
939615240,450030444,1,82,2
939615237,450030444,1,102,2
939615238,450030444,1,90,2
940319316,450030444,1,58,1
939615296,450030444,1,88,2
939615236,450030444,1,89,2
940515133,450030444,1,77,1
940515134,450030444,1,96,1
940515135,450030444,1,77,1
940515136,450030444,1,88,1
940515137,450030444,1,87,1
940515138,450030444,1,80,1
940515139,450030444,1,83,1
940515140,450030444,1,72,1
940515141,450030444,1,75,1
940515142,450030444,1,73,1
940515143,450030444,1,84,1
940515144,450030444,1,89,1
940515145,450030444,1,70,1
940515146,450030444,1,91,1
940515147,450030444,1,83,1
939615261,450030444,1,91,2
939615260,450030444,1,88,2
940515148,450030444,1,74,1
940515149,450030444,1,77,1
940515150,450030444,1,73,1
940515151,450030444,1,73,1
940515152,450030444,1,87,1
940515153,450030444,1,88,1
940515154,450030444,1,79,1
939615259,450030444,1,92,2
939615258,450030444,1,88,2
939615257,450030444,1,78,2
939615256,450030444,1,91,2
939615274,450030444,1,95,2
939615275,450030444,1,91,2
939615276,450030444,1,76,2
939615277,450030444,1,79,2
939615278,450030444,1,82,2
939378714,450030444,1,53,2
939378715,450030444,1,63,2
939378716,450030444,1,53,2
939378717,450030444,1,49,2
939615279,450030444,1,84,2
939615280,450030444,1,86,2
939615281,450030444,1,89,2
939615282,450030444,1,85,2
939615283,450030444,1,87,2
939615255,450030444,1,85,2
939615254,450030444,1,90,2
939615253,450030444,1,81,2
939615252,450030444,1,87,2
939615284,450030444,1,66,2
939615285,450030444,1,75,2
939615286,450030444,1,80,2
939615287,450030444,1,80,2
939615288,450030444,1,69,2
939615289,450030444,1,92,2
939615251,450030444,1,83,2
939615266,450030444,1,100,2
939615265,450030444,1,88,2
939615264,450030444,1,99,2
939615263,450030444,1,81,2
939615346,450030444,1,76,2
939615347,450030444,1,80,2
939615267,450030444,1,89,2
939615268,450030444,1,90,2
939615269,450030444,1,86,2
939615304,450030444,1,77,2
939615303,450030444,1,87,2
939615302,450030444,1,89,2
939615262,450030444,1,76,2
939615345,450030444,1,83,2
939615305,450030444,1,88,2
939615306,450030444,1,87,2
939615307,450030444,1,95,2
939615308,450030444,1,88,2
939615309,450030444,1,73,2
939615310,450030444,1,85,2
939615311,450030444,1,88,2
939615312,450030444,1,83,2
939615313,450030444,1,93,2
939615314,450030444,1,102,2
939615315,450030444,1,84,2
939615316,450030444,1,80,2
939615317,450030444,1,99,2
939615318,450030444,1,80,2
939615319,450030444,1,80,2
939615320,450030444,1,80,2
939615321,450030444,1,80,2
939615322,450030444,1,87,2
939615323,450030444,1,94,2
939615324,450030444,1,89,2
939615325,450030444,1,75,2
939615326,450030444,1,88,2
939615327,450030444,1,98,2
939615328,450030444,1,81,2
940515178,450030445,1,74,1
940515188,450030445,1,81,1
940515187,450030445,1,74,1
940515186,450030445,1,79,1
940515185,450030445,1,66,1
940515184,450030445,1,76,1
940515183,450030445,1,77,1
940515182,450030445,1,82,1
940515181,450030445,1,74,1
940515180,450030445,1,78,1
940515179,450030445,1,75,1
940515177,450030445,1,83,1
940515176,450030445,1,72,1
940515175,450030445,1,87,1
939615390,450030445,1,67,2
939615391,450030445,1,85,2
939615392,450030445,1,86,2
939615393,450030445,1,86,2
939615394,450030445,1,79,2
939615395,450030445,1,81,2
939615396,450030445,1,85,2
939615397,450030445,1,83,2
939615398,450030445,1,85,2
939615399,450030445,1,80,2
939615400,450030445,1,75,2
939615401,450030445,1,89,2
939615402,450030445,1,92,2
939615403,450030445,1,84,2
939615404,450030445,1,84,2
939615405,450030445,1,90,2
939615406,450030445,1,82,2
939615407,450030445,1,90,2
939615408,450030445,1,77,2
939615409,450030445,1,76,2
939615410,450030445,1,80,2
939615411,450030445,1,85,2
939615412,450030445,1,75,2
939615413,450030445,1,86,2
939615414,450030445,1,89,2
939615415,450030445,1,101,2
939615416,450030445,1,83,2
939615417,450030445,1,74,2
939615418,450030445,1,100,2
942537246,450021856,1,17,1
942537245,450021856,1,13,1
942537244,450021856,1,16,1
942537243,450021856,1,17,1
942537242,450021856,1,16,1
942537241,450021856,1,16,1
942537240,450021856,1,16,1
942537239,450021856,1,16,1
942537238,450021856,1,17,1
942537256,450021856,1,34,1
942537255,450021856,1,32,1
942537254,450021856,1,37,1
942537253,450021856,1,40,1
942537252,450021856,1,40,1
942537237,450021856,1,13,1
942537236,450021856,1,17,1
942537235,450021856,1,17,1
942537251,450021856,1,17,1
942537250,450021856,1,17,1
942537249,450021856,1,16,1
942537248,450021856,1,16,1
942537247,450021856,1,17,1
939617626,450030446,1,74,2
940515969,450030446,1,88,1
940515970,450030446,1,77,1
940515971,450030446,1,76,1
940515972,450030446,1,79,1
940515973,450030446,1,77,1
940515974,450030446,1,84,1
940515975,450030446,1,90,1
940515976,450030446,1,73,1
940319490,450030446,1,59,1
940319489,450030446,1,58,1
940319488,450030446,1,63,1
940515957,450030446,1,76,1
940515956,450030446,1,71,1
940515955,450030446,1,81,1
940515959,450030446,1,76,1
940515960,450030446,1,66,1
939617591,450030446,1,90,2
939617590,450030446,1,89,2
939617589,450030446,1,79,2
939617588,450030446,1,86,2
939617587,450030446,1,76,2
939617574,450030446,1,87,2
939617573,450030446,1,75,2
939617572,450030446,1,75,2
939617571,450030446,1,80,2
939617570,450030446,1,86,2
939617569,450030446,1,79,2
939617568,450030446,1,88,2
939617567,450030446,1,89,2
939617566,450030446,1,82,2
939617565,450030446,1,85,2
939617564,450030446,1,86,2
940515965,450030446,1,69,1
940515966,450030446,1,86,1
940515967,450030446,1,88,1
939617586,450030446,1,78,2
940515968,450030446,1,87,1
940515961,450030446,1,86,1
939340787,450030446,1,48,2
939340788,450030446,1,46,2
939340789,450030446,1,38,2
939617625,450030446,1,88,2
939617624,450030446,1,86,2
939617623,450030446,1,68,2
939617622,450030446,1,78,2
939617621,450030446,1,88,2
939617620,450030446,1,81,2
939617619,450030446,1,68,2
939617618,450030446,1,88,2
939617617,450030446,1,88,2
939617616,450030446,1,87,2
939617615,450030446,1,88,2
939617614,450030446,1,86,2
939617613,450030446,1,89,2
939617612,450030446,1,86,2
939617611,450030446,1,87,2
939617610,450030446,1,76,2
939617609,450030446,1,75,2
939617608,450030446,1,87,2
939617607,450030446,1,87,2
939617606,450030446,1,91,2
939617605,450030446,1,82,2
939617604,450030446,1,88,2
940515962,450030446,1,65,1
940515954,450030446,1,66,1
940515963,450030446,1,82,1
939617585,450030446,1,83,2
939617584,450030446,1,86,2
939617583,450030446,1,81,2
939617582,450030446,1,81,2
939617581,450030446,1,86,2
940515953,450030446,1,66,1
939617603,450030446,1,98,2
939617602,450030446,1,79,2
939617601,450030446,1,96,2
939617600,450030446,1,81,2
940515952,450030446,1,87,1
940515951,450030446,1,78,1
939617599,450030446,1,82,2
939617598,450030446,1,93,2
939617597,450030446,1,77,2
939617596,450030446,1,87,2
940515958,450030446,1,85,1
939617580,450030446,1,75,2
939617579,450030446,1,89,2
939617578,450030446,1,87,2
939617577,450030446,1,77,2
939617576,450030446,1,97,2
939617575,450030446,1,75,2
940515964,450030446,1,88,1
939617595,450030446,1,75,2
939617594,450030446,1,83,2
939617593,450030446,1,65,2
939617592,450030446,1,89,2
942537109,450021857,1,17,1
942537108,450021857,1,17,1
942537114,450021857,1,17,1
942537113,450021857,1,17,1
942537112,450021857,1,17,1
942537111,450021857,1,17,1
942537110,450021857,1,16,1
942537122,450021857,1,34,1
942537121,450021857,1,55,1
942537120,450021857,1,31,1
942537119,450021857,1,34,1
942537118,450021857,1,63,1
942537117,450021857,1,16,1
942537116,450021857,1,17,1
942537115,450021857,1,17,1
942537127,450021858,1,15,2
942537126,450021858,1,16,2
942537125,450021858,1,13,2
942537124,450021858,1,17,2
942537123,450021858,1,17,2
942537128,450021858,1,25,2
942537417,450008433,1,39,1
942537418,450008433,1,40,1
942537419,450008433,1,61,1
942537420,450008433,1,21,1
942537421,450008433,1,54,1
942537422,450008433,1,63,1
942537423,450008433,1,38,1
942537424,450008433,1,34,1
942537382,450008433,1,60,1
942537383,450008433,1,32,1
942537384,450008433,1,40,1
942537385,450008433,1,35,1
942537386,450008433,1,47,1
942537387,450008433,1,37,1
942537388,450008433,1,34,1
942537389,450008433,1,29,1
942537390,450008433,1,27,1
942537391,450008433,1,21,1
942538220,450008433,1,76,1
942538219,450008433,1,69,1
942538218,450008433,1,78,1
942538217,450008433,1,79,1
942538216,450008433,1,91,1
942538215,450008433,1,83,1
942538214,450008433,1,67,1
942538213,450008433,1,82,1
942538212,450008433,1,66,1
942538211,450008433,1,74,1
942538210,450008433,1,82,1
942538209,450008433,1,82,1
942538208,450008433,1,74,1
942538207,450008433,1,91,1
942537725,450008433,1,51,1
942537723,450008433,1,46,1
942537722,450008433,1,35,1
942537721,450008433,1,34,1
942537720,450008433,1,20,1
942537719,450008433,1,37,1
942537718,450008433,1,38,1
942537717,450008433,1,42,1
942537716,450008433,1,52,1
942537715,450008433,1,27,1
942537714,450008433,1,35,1
942537713,450008433,1,51,1
942537712,450008433,1,35,1
942537711,450008433,1,47,1
942537710,450008433,1,31,1
942537709,450008433,1,34,1
942537708,450008433,1,25,1
942537707,450008433,1,31,1
942537706,450008433,1,47,1
942537705,450008433,1,29,1
942537704,450008433,1,22,1
942537703,450008433,1,22,1
942537702,450008433,1,47,1
942537701,450008433,1,43,1
942537700,450008433,1,58,1
942537699,450008433,1,27,1
942537698,450008433,1,37,1
942537697,450008433,1,21,1
942537696,450008433,1,51,1
942537695,450008433,1,24,1
942537694,450008433,1,39,1
942537693,450008433,1,50,1
942537692,450008433,1,25,1
942537691,450008433,1,26,1
942537690,450008433,1,51,1
942537689,450008433,1,56,1
942537688,450008433,1,25,1
942537687,450008433,1,49,1
942537686,450008433,1,27,1
942537685,450008433,1,46,1
942537684,450008433,1,49,1
942537683,450008433,1,58,1
942537682,450008433,1,39,1
942537681,450008433,1,42,1
942537680,450008433,1,45,1
942537679,450008433,1,37,1
942537678,450008433,1,53,1
942537677,450008433,1,54,1
942537676,450008433,1,31,1
942537675,450008433,1,30,1
942537674,450008433,1,35,1
942537620,450008433,1,50,1
942537621,450008433,1,59,1
942537622,450008433,1,53,1
942537623,450008433,1,20,1
942537403,450008433,1,32,1
942537404,450008433,1,26,1
942537405,450008433,1,39,1
942537406,450008433,1,34,1
942537407,450008433,1,36,1
942537408,450008433,1,39,1
942537409,450008433,1,31,1
942537410,450008433,1,29,1
942537411,450008433,1,27,1
942537412,450008433,1,26,1
942537364,450008433,1,27,1
942537365,450008433,1,40,1
942537366,450008433,1,36,1
942537367,450008433,1,24,1
942537368,450008433,1,26,1
942537369,450008433,1,25,1
942537370,450008433,1,44,1
942537371,450008433,1,58,1
942537372,450008433,1,44,1
942537373,450008433,1,57,1
942537374,450008433,1,29,1
942537375,450008433,1,29,1
942537376,450008433,1,35,1
942537377,450008433,1,31,1
942537413,450008433,1,21,1
942537378,450008433,1,33,1
942537624,450008433,1,26,1
942537625,450008433,1,53,1
942537626,450008433,1,21,1
942537627,450008433,1,40,1
942537628,450008433,1,44,1
942537629,450008433,1,44,1
942537630,450008433,1,34,1
942537631,450008433,1,25,1
942537632,450008433,1,25,1
942537633,450008433,1,42,1
942537634,450008433,1,42,1
942537635,450008433,1,29,1
942537636,450008433,1,45,1
942537637,450008433,1,48,1
942537638,450008433,1,39,1
942537639,450008433,1,29,1
942537640,450008433,1,44,1
942537641,450008433,1,34,1
942537642,450008433,1,37,1
942537643,450008433,1,36,1
942537644,450008433,1,50,1
942537645,450008433,1,51,1
942537646,450008433,1,33,1
942537647,450008433,1,26,1
942537648,450008433,1,28,1
942537649,450008433,1,23,1
942537650,450008433,1,52,1
942537651,450008433,1,43,1
942537652,450008433,1,25,1
942537653,450008433,1,20,1
942537654,450008433,1,54,1
942537655,450008433,1,48,1
942537656,450008433,1,31,1
942537657,450008433,1,35,1
942537658,450008433,1,21,1
942537659,450008433,1,35,1
942537660,450008433,1,28,1
942537661,450008433,1,29,1
942537662,450008433,1,35,1
942537663,450008433,1,35,1
942537664,450008433,1,46,1
942537665,450008433,1,36,1
942537666,450008433,1,35,1
942537667,450008433,1,41,1
942537668,450008433,1,26,1
942537669,450008433,1,54,1
942537670,450008433,1,26,1
942537671,450008433,1,33,1
942537672,450008433,1,40,1
942537673,450008433,1,38,1
942537379,450008433,1,43,1
942537414,450008433,1,30,1
942537415,450008433,1,58,1
942537380,450008433,1,25,1
942537381,450008433,1,49,1
942537260,450008433,1,52,1
942537416,450008433,1,45,1
942537363,450008433,1,26,1
942537425,450008433,1,58,1
942537426,450008433,1,52,1
942537427,450008433,1,37,1
942537428,450008433,1,33,1
942537429,450008433,1,48,1
942537430,450008433,1,18,1
942537431,450008433,1,33,1
942537432,450008433,1,26,1
942537433,450008433,1,56,1
942537434,450008433,1,34,1
942537435,450008433,1,20,1
942537436,450008433,1,42,1
942537437,450008433,1,28,1
942537438,450008433,1,58,1
942537439,450008433,1,30,1
942537440,450008433,1,20,1
942537441,450008433,1,33,1
942537442,450008433,1,32,1
942537443,450008433,1,33,1
942537444,450008433,1,46,1
942537445,450008433,1,42,1
942537446,450008433,1,33,1
942537447,450008433,1,21,1
942537448,450008433,1,45,1
942537449,450008433,1,23,1
942537450,450008433,1,28,1
942537451,450008433,1,29,1
942537452,450008433,1,35,1
942537453,450008433,1,49,1
942537454,450008433,1,22,1
942537455,450008433,1,46,1
942537456,450008433,1,41,1
942537457,450008433,1,38,1
942537458,450008433,1,38,1
942537459,450008433,1,39,1
942537460,450008433,1,33,1
942537461,450008433,1,45,1
942537462,450008433,1,39,1
942537463,450008433,1,24,1
942537464,450008433,1,48,1
942537465,450008433,1,36,1
942537466,450008433,1,29,1
942537467,450008433,1,33,1
942537468,450008433,1,30,1
942537469,450008433,1,34,1
942537470,450008433,1,24,1
942537471,450008433,1,28,1
942537472,450008433,1,32,1
942537473,450008433,1,29,1
942537474,450008433,1,35,1
942537475,450008433,1,43,1
942537476,450008433,1,35,1
942537477,450008433,1,43,1
942537478,450008433,1,32,1
942537479,450008433,1,60,1
942537480,450008433,1,61,1
942537481,450008433,1,22,1
942537482,450008433,1,39,1
942537483,450008433,1,27,1
942537484,450008433,1,21,1
942537485,450008433,1,57,1
942537486,450008433,1,25,1
942537487,450008433,1,59,1
942537488,450008433,1,23,1
942537489,450008433,1,28,1
942537490,450008433,1,44,1
942537491,450008433,1,32,1
942537492,450008433,1,33,1
942537493,450008433,1,28,1
942537494,450008433,1,25,1
942537495,450008433,1,44,1
942537496,450008433,1,56,1
942537497,450008433,1,26,1
942537359,450008433,1,39,1
942537358,450008433,1,29,1
942537357,450008433,1,52,1
942537356,450008433,1,53,1
942537355,450008433,1,33,1
942537354,450008433,1,27,1
942537353,450008433,1,32,1
942537352,450008433,1,56,1
942537351,450008433,1,43,1
942537350,450008433,1,31,1
942537349,450008433,1,20,1
942537348,450008433,1,27,1
942537347,450008433,1,27,1
942537346,450008433,1,20,1
942537345,450008433,1,59,1
942537344,450008433,1,27,1
942537343,450008433,1,55,1
942537342,450008433,1,35,1
942537341,450008433,1,40,1
