sp_id,name,stabbr,address,city,county,zipcode,zip4,nces_id,total,prek,kinder,gr01_gr12,ungraded,latitude,longitude,source,stco
450116827,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.008662,-79.86973,schoolinformation.com,42051
450116227,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.024018,-79.597043,schoolinformation.com,42051
450052040,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.9087654,-79.7310144,schoolinformation.com,42051
450051868,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.1036005,-79.3803286,schoolinformation.com,42129
450125302,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.864670000000004,-79.856651,schoolinformation.com,42051
450135850,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.91057,-79.71287099999999,schoolinformation.com,42051
450087376,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.413821,-79.851237,schoolinformation.com,42003
450113421,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.963673,-79.950817,schoolinformation.com,42051
450110964,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.006406,-79.893928,schoolinformation.com,42051
450067304,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,0.0,0.0,schoolinformation.com,25025
450066852,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.3273067,-79.8269821,schoolinformation.com,42003
450110965,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.007228999999995,-79.893146,schoolinformation.com,42051
450116228,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.010862,-79.617364,schoolinformation.com,42051
450089541,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.890195,-79.734898,schoolinformation.com,42051
450074018,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.619986600000004,-79.9160452,schoolinformation.com,54061
450134922,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.900954999999996,-79.706326,schoolinformation.com,42051
450115301,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.063001,-79.368437,schoolinformation.com,42051
450105440,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.783409999999996,-79.91958100000001,schoolinformation.com,42051
450116226,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.023969,-79.575581,schoolinformation.com,42051
450124229,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.023246,-79.702966,schoolinformation.com,42051
450124531,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.783566,-79.91948199999999,schoolinformation.com,42051
450134946,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.900954999999996,-79.706326,schoolinformation.com,42051
450117587,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.828962,-79.78432099999999,schoolinformation.com,42051
450105439,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.89994,-79.89331800000001,schoolinformation.com,42051
450116225,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.021356,-79.573593,schoolinformation.com,42051
450048680,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.8182068,-79.7535865,schoolinformation.com,42051
450119587,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.966278,-79.63988499999999,schoolinformation.com,42051
450140960,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.936996,-79.781828,schoolinformation.com,42051
450074677,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.095290000000006,-79.54018420000001,schoolinformation.com,42051
450079824,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.306955,-79.39294100000001,schoolinformation.com,42129
450048721,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.9177238,-79.69451629999999,schoolinformation.com,42051
450075142,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.3237317,-79.938907,schoolinformation.com,42003
450113422,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.088910999999996,-79.756034,schoolinformation.com,42051
450057435,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.2213281,-79.57674399999999,schoolinformation.com,42129
450139982,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.847358,-79.901149,schoolinformation.com,42051
450105438,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.827084,-79.78376800000001,schoolinformation.com,42051
450075328,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.285276700000004,-79.54199129999999,schoolinformation.com,42129
450139596,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.923832,-79.683049,schoolinformation.com,42051
450128295,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.878838,-79.728073,schoolinformation.com,42051
450124280,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.088910999999996,-79.756034,schoolinformation.com,42051
450112370,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.957260999999995,-79.87012800000001,schoolinformation.com,42051
450130777,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.863026,-79.708241,schoolinformation.com,42051
450139393,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.115018,-79.831497,schoolinformation.com,42051
450124278,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.088910999999996,-79.756034,schoolinformation.com,42051
450053426,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.62726,-79.95798,schoolinformation.com,54061
450104799,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.773019,-79.48660500000001,schoolinformation.com,42051
450108564,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.115018,-79.831497,schoolinformation.com,42051
450104808,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.831051,-79.744881,schoolinformation.com,42051
450135849,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,39.894649,-79.751375,schoolinformation.com,42051
450051091,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.03099,-80.01357,schoolinformation.com,42125
450111268,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.055523,-79.560238,schoolinformation.com,42051
450066968,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,0.0,0.0,schoolinformation.com,23015
