sp_id,name,stabbr,address,city,county,zipcode,zip4,nces_id,total,prek,kinder,gr01_gr12,ungraded,latitude,longitude,source,stco
450062079,"MONTESSORI SCHOOL FOR CREATIVE LEARNING","PA","1627 BRODHEAD RD","MOON TOWNSHIP","ALLEGHENY",15108,0,"A0903063",129,124,5,0,,40.5464844,-80.2419547,"schoolinformation.com","42003"
450142731,"MOSS SIDE MS","PA",,,"ALLEGHENY COUNTY",,,"421062000169",644,0,0,644,,40.428523,-79.757825,"NCES","42003"
450149282,"PITTSBURGH ARSENAL K-5","PA",,,"ALLEGHENY COUNTY",,,"421917003409",380,107,49,224,,40.467383,-79.963383,"NCES","42003"
450149324,"PITTSBURGH WEST LIBERTY K-5","PA",,,"ALLEGHENY COUNTY",,,"421917000600",316,0,39,277,,40.40234,-80.009928,"NCES","42003"
450087380,"PROPEL CS-MONTOUR","PA",,,"ALLEGHENY COUNTY",,,"420075206095",755,0,0,755,,40.45425,-80.106683,"NCES","42003"
450146905,"OSBORNE EL SCH","PA",,,"ALLEGHENY COUNTY",,,"421986006852",488,0,66,422,,40.531661,-80.1692,"NCES","42003"
450125389,"GEORGE WASHINGTON EL SCH","PA",,,"ALLEGHENY COUNTY",,,"420351004902",409,0,99,310,,40.311762,-80.064508,"NCES","42003"
450063262,"NORTH HILLS CHRISTIAN SCHOOL","PA","3151 CONWAY WALLROSE RD","BADEN","BEAVER",15005,0,"A0701968",14,0,0,14,,40.6439065,-80.1700603,"schoolinformation.com","42007"
450126405,"GRANDVIEW EL SCH","PA",,,"ALLEGHENY COUNTY",,,"421188000191",540,0,76,464,,40.602367,-79.76079,"NCES","42003"
450067891,"ST ANNE ELEMENTARY SCHOOL","PA","4040 WILLOW AVE","PITTSBURGH","ALLEGHENY",15234,1394,"01192754",191,23,26,142,,40.3622782,-80.0295525,"schoolinformation.com","42003"
450102516,"PITTSBURGH BRASHEAR HS","PA",,,"ALLEGHENY COUNTY",,,"421917006915",1758,92,0,1666,,40.417125,-80.020406,"NCES","42003"
450051069,"CALVARY BAPTIST PRESCHOOL & KINDERGARTEN","PA","120 ANBORN DR","WEST MIFFLIN","ALLEGHENY",15122,1922,"K9304701",81,73,8,0,,40.3799827,-79.8888490,"schoolinformation.com","42003"
450067154,"SLEEPY HOLLOW","PA","SLEEPY HOLLOW RD","SOUTH PARK","ALLEGHENY",15129,0,"A0302781",33,0,0,33,,40.2918200,-80.0026200,"schoolinformation.com","42003"
450111317,"BURCHFIELD PRIMARY SCH","PA",,,"ALLEGHENY COUNTY",,,"422120004696",440,0,100,340,,40.548026,-79.943554,"NCES","42003"
450067740,"ST ALPHONSUS SCHOOL","PA","201 CHURCH RD","WEXFORD","ALLEGHENY",15090,0,"01194081",987,246,71,670,,40.6262522,-80.0561964,"schoolinformation.com","42003"
450086129,"NORTHSIDE URBAN PATHWAYS CS","PA",,,"ALLEGHENY COUNTY",,,"420001800337",528,0,0,528,,40.444212,-79.996689,"NCES","42003"
450143076,"MT LEBANON SHS","PA",,,"ALLEGHENY COUNTY",,,"421611000254",2070,0,0,2070,,40.376388,-80.050603,"NCES","42003"
450071567,"ST SEBASTIAN SCHOOL","PA","307 SIEBERT RD","PITTSBURGH","ALLEGHENY",15237,2898,"01194376",477,95,45,337,,40.5304765,-80.0104782,"schoolinformation.com","42003"
450049316,"AQUINAS ACADEMY","PA","2308 W HARDIES RD","GIBSONIA","ALLEGHENY",15044,8328,"A9903564",644,114,27,503,,40.5978990,-79.9675864,"schoolinformation.com","42003"
450142449,"MOON MS","PA",,,"ALLEGHENY COUNTY",,,"421583007287",954,0,0,954,,40.5097,-80.222883,"NCES","42003"
450056621,"GREATER WORKS CHRISTIAN SCHOOL","PA","301 COLLEGE PARK DR","MONROEVILLE","ALLEGHENY",15146,1552,"01905905",239,0,17,222,,40.4490972,-79.7387090,"schoolinformation.com","42003"
450149284,"PITTSBURGH BEECHWOOD K-5","PA",,,"ALLEGHENY COUNTY",,,"421917006019",682,248,72,362,,40.415647,-80.02084,"NCES","42003"
450049493,"ASCENSION SCHOOL OF THE COMMUNITY","PA","430 E 10TH AVE","MUNHALL","ALLEGHENY",15120,0,"A0701870",141,50,16,75,,40.4071079,-79.9044810,"schoolinformation.com","42003"
450149320,"PITTSBURGH STEVENS K-8","PA",,,"ALLEGHENY COUNTY",,,"421917000990",416,0,61,355,,40.442405,-80.040349,"NCES","42003"
450131007,"INDEPENDENCE MS","PA",,,"ALLEGHENY COUNTY",,,"420351000061",822,0,0,822,,40.340402,-80.041998,"NCES","42003"
450143885,"NEW ENGLAND EL SCH","PA",,,"ALLEGHENY COUNTY",,,"422568004953",270,0,26,244,,40.328468,-79.931723,"NCES","42003"
450149255,"PITCAIRN EL SCH","PA",,,"ALLEGHENY COUNTY",,,"421062000168",228,0,56,172,,40.404309,-79.779572,"NCES","42003"
450149315,"PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12","PA",,,"ALLEGHENY COUNTY",,,"421917006989",530,84,0,446,,40.443212,-79.956707,"NCES","42003"
450127703,"HANCE EL SCH","PA",,,"ALLEGHENY COUNTY",,,"420285000312",418,0,94,324,,40.630295,-79.946522,"NCES","42003"
450149322,"PITTSBURGH SUNNYSIDE K-8","PA",,,"ALLEGHENY COUNTY",,,"421917006757",500,0,67,433,,40.480538,-79.934379,"NCES","42003"
450107376,"AVONWORTH MS","PA",,,"ALLEGHENY COUNTY",,,"420282000559",326,0,0,326,,40.530398,-80.07707,"NCES","42003"
450065472,"PUMPKIN PATCH PRESCHOOL & KINDERGARTEN","PA","1555 BRODHEAD RD","MOON TOWNSHIP","ALLEGHENY",15108,3869,"A0302763",36,5,31,0,,40.5454686,-80.2371222,"schoolinformation.com","42003"
450153030,"ROGERS PRIMARY SCH","PA",,,"ALLEGHENY COUNTY",,,"422120000458",294,0,66,228,,40.53888,-79.98235,"NCES","42003"
450144546,"NORTH ALLEGHENY SHS","PA",,,"ALLEGHENY COUNTY",,,"421701006793",861,0,0,861,,40.605004,-80.05099,"NCES","42003"
450107860,"BARRETT EL SCH","PA",,,"ALLEGHENY COUNTY",,,"422279000193",431,0,0,431,,40.404818,-79.907575,"NCES","42003"
450068129,"ST BERNADETTE ELEMENTARY SCHOOL","PA","245 AZALEA DR","MONROEVILLE","ALLEGHENY",15146,1797,"01193543",651,152,39,460,,40.4412821,-79.7717860,"schoolinformation.com","42003"
450079824,"DR ROBERT KETTERER CS INC.","PA",,,"WESTMORELAND COUNTY",,,"420002100344",764,0,0,764,,40.306955,-79.392941,"NCES","42129"
450110429,"BRENTWOOD MS","PA",,,"ALLEGHENY COUNTY",,,"420414009979",303,0,0,303,,40.37425,-79.975566,"NCES","42003"
450132246,"JEFFERSON EL SCH","PA",,,"ALLEGHENY COUNTY",,,"422559000081",647,0,94,553,,40.296695,-79.933961,"NCES","42003"
450074952,"WALDORF SCHOOL OF PITTSBURGH","PA","201 S WINEBIDDLE ST","PITTSBURGH","ALLEGHENY",15224,1617,"K9500519",294,112,32,150,,40.4639270,-79.9421985,"schoolinformation.com","42003"
450078733,"CITY CHS","PA",,,"ALLEGHENY COUNTY",,,"420009400663",814,0,0,814,,40.44265,-79.999317,"NCES","42003"
450066931,"SHADY SIDE ACADEMY","PA","423 FOX CHAPEL RD","PITTSBURGH","ALLEGHENY",15238,0,"01631942",535,30,29,476,,40.5217565,-79.8794891,"schoolinformation.com","42003"
450153449,"ROSS EL SCH","PA",,,"ALLEGHENY COUNTY",,,"421722000291",670,0,104,566,,40.526357,-80.002709,"NCES","42003"
450050308,"BISHOP CANEVIN HIGH SCHOOL","PA","2700 MORANGE RD","PITTSBURGH","ALLEGHENY",15205,4247,"01194004",352,0,0,352,,40.4231300,-80.0694600,"schoolinformation.com","42003"
450149309,"PITTSBURGH NORTHVIEW K-8","PA",,,"ALLEGHENY COUNTY",,,"421917000977",630,228,73,329,,40.481709,-80.002685,"NCES","42003"
450112545,"CARNEGIE EL SCH","PA",,,"ALLEGHENY COUNTY",,,"420504000077",589,0,87,502,,40.401602,-80.082985,"NCES","42003"
450057373,"HILLCREST CHRISTIAN ACADEMY","PA","2500 BETHEL CHURCH RD","BETHEL PARK","ALLEGHENY",15102,2078,"01905916",331,81,26,224,,40.3441194,-80.0333898,"schoolinformation.com","42003"
450144545,"NORTH ALLEGHENY IHS","PA",,,"ALLEGHENY COUNTY",,,"421701000271",1495,0,0,1495,,40.571955,-80.031351,"NCES","42003"
450063941,"OUR LADY OF FATIMA ELEMENTARY SCHOOL","PA","3005 FATIMA DR","ALIQUIPPA","BEAVER",15001,5509,"01193077",382,145,34,203,,40.5846688,-80.2588461,"schoolinformation.com","42007"
450057521,"HOLY CHILD CATHOLIC SCHOOL","PA","220 STATION ST","BRIDGEVILLE","ALLEGHENY",15017,0,"01192991",148,36,10,102,,40.3592345,-80.1147732,"schoolinformation.com","42003"
450061148,"MARY QUEEN OF APOSTLES SCHOOL - LEISHMAN","PA","1129 LEISHMAN AVE","NEW KENSINGTON","WESTMORELAND",15068,5604,"01191014",396,0,0,396,,40.5689989,-79.7625580,"schoolinformation.com","42129"
450073594,"THE UNIVERSITY SCHOOL","PA","5711 HOWE ST","PITTSBURGH","ALLEGHENY",15232,2669,"01199181",20,0,0,20,,40.4514804,-79.9301746,"schoolinformation.com","42003"
450146354,"OHARA EL SCH","PA",,,"ALLEGHENY COUNTY",,,"421007000461",851,0,130,721,,40.516959,-79.863316,"NCES","42003"
450070053,"ST MALACHY SCHOOL","PA","343 FOREST GROVE RD","CORAOPOLIS","ALLEGHENY",15108,3798,"01192936",287,96,27,164,,40.4802857,-80.1041844,"schoolinformation.com","42003"
450102513,"PITTSBURGH ALLDERDICE HS","PA",,,"ALLEGHENY COUNTY",,,"421917000409",1954,0,0,1954,,40.429871,-79.920355,"NCES","42003"
450139639,"MARSHALL MS","PA",,,"ALLEGHENY COUNTY",,,"421701000080",689,0,0,689,,40.64174,-80.093871,"NCES","42003"
450053814,"DAY SCHOOL AT THE CHILDREN'S INSTITUTE","PA","1405 SHADY AVE","PITTSBURGH","ALLEGHENY",15217,0,"A0302659",212,0,9,203,,40.4431167,-79.9194907,"schoolinformation.com","42003"
450129442,"HIGHLANDS MS","PA",,,"ALLEGHENY COUNTY",,,"421188007275",613,0,0,613,,40.617342,-79.733686,"NCES","42003"
450149323,"PITTSBURGH WEIL K-8","PA",,,"ALLEGHENY COUNTY",,,"421917000991",490,113,67,310,,40.445147,-79.974462,"NCES","42003"
450107375,"AVONWORTH HS","PA",,,"ALLEGHENY COUNTY",,,"420282005199",557,0,0,557,,40.529878,-80.075854,"NCES","42003"
450075546,"WINCHESTER THURSTON SCHOOL","PA","555 MOREWOOD AVE","PITTSBURGH","ALLEGHENY",15213,0,"01197399",678,76,35,567,,40.4514804,-79.9423784,"schoolinformation.com","42003"
450149290,"PITTSBURGH CONCORD K-5","PA",,,"ALLEGHENY COUNTY",,,"421917000330",426,0,67,359,,40.387589,-79.984315,"NCES","42003"
450063645,"OAKLAND CATHOLIC HIGH SCHOOL","PA","144 N CRAIG ST","PITTSBURGH","ALLEGHENY",15213,2792,"A9105891",39,0,0,39,,40.4489174,-79.9494021,"schoolinformation.com","42003"
450112699,"CARSON MS","PA",,,"ALLEGHENY COUNTY",,,"421701005108",757,0,0,757,,40.569444,-80.035415,"NCES","42003"
450120173,"EAST ALLEGHENY HS","PA",,,"ALLEGHENY COUNTY",,,"420806005193",832,0,0,832,,40.366067,-79.783871,"NCES","42003"
450134115,"KEYSTONE OAKS MS","PA",,,"ALLEGHENY COUNTY",,,"421275000197",516,0,0,516,,40.38896,-80.034458,"NCES","42003"
450057650,"HOLY FAMILY LEARNING TURTLE CREEK","PA","547 HUNTER ST","TURTLE CREEK","ALLEGHENY",15145,2053,"A0503009",89,0,0,89,,40.4059614,-79.8285159,"schoolinformation.com","42003"
450142450,"MOON SHS","PA",,,"ALLEGHENY COUNTY",,,"421583004951",1378,0,0,1378,,40.512505,-80.215362,"NCES","42003"
450142471,"MOORE SCH","PA",,,"ALLEGHENY COUNTY",,,"420414000068",345,0,73,272,,40.36897,-79.974495,"NCES","42003"
450066968,"SHEEPSCOT VALLEY CHILDREN'S HOUSE","ME","PO BOX 449","WISCASSET","LINCOLN",0,0,"A9303308",1985724,890009,211491,884224,,0.0000000,0.0000000,"schoolinformation.com","23015"
450149306,"PITTSBURGH MINADEO K-5","PA",,,"ALLEGHENY COUNTY",,,"421917000363",829,154,143,532,,40.423232,-79.923386,"NCES","42003"
450086565,"PA LEARNERS ONLINE REGIONAL CYBER CS","PA",,,"ALLEGHENY COUNTY",,,"420008100595",667,0,0,667,,40.412519,-79.901869,"NCES","42003"
450075283,"WESTERN PA MONTESSORI SCHOOL INC","PA","2379 WYLAND AVE","ALLISON PARK","ALLEGHENY",15101,3499,"A9106097",120,94,26,0,,40.5610988,-79.9732072,"schoolinformation.com","42003"
450073342,"THE NEIGHBORHOOD ACADEMY","PA","5231 PENN AVE STE 200","PITTSBURGH","ALLEGHENY",15224,1768,"A0302738",119,0,0,119,,40.4649073,-79.9387811,"schoolinformation.com","42003"
450102533,"PITTSBURGH STERRETT 6-8","PA",,,"ALLEGHENY COUNTY",,,"421917007039",700,0,0,700,,40.447212,-79.90563,"NCES","42003"
450102522,"PITTSBURGH LINDEN K-5","PA",,,"ALLEGHENY COUNTY",,,"421917006044",471,0,0,471,,40.445851,-79.916405,"NCES","42003"
450057390,"HILLEL ACADEMY PITTSBURGH","PA","5685 BEACON ST","PITTSBURGH","ALLEGHENY",15217,2088,"01197344",318,54,20,244,,40.4348789,-79.9249855,"schoolinformation.com","42003"
450149325,"PITTSBURGH WESTINGHOUSE HS","PA",,,"ALLEGHENY COUNTY",,,"421917000420",554,115,0,439,,40.460407,-79.900491,"NCES","42003"
450119183,"DORSEYVILLE MS","PA",,,"ALLEGHENY COUNTY",,,"421007000147",1057,0,0,1057,,40.56468,-79.903316,"NCES","42003"
450087379,"PROPEL CS-MCKEESPORT","PA",,,"ALLEGHENY COUNTY",,,"420013400867",872,0,0,872,,40.345601,-79.84806,"NCES","42003"
450119679,"DUQUESNE CONSOLIDATED SCH","PA",,,"ALLEGHENY COUNTY",,,"420801000924",576,0,88,488,,40.371728,-79.847541,"NCES","42003"
450131555,"J W BURKETT EL SCH","PA",,,"ALLEGHENY COUNTY",,,"421572000229",425,0,89,336,,40.451004,-80.128149,"NCES","42003"
450149300,"PITTSBURGH MANCHESTER K-8","PA",,,"ALLEGHENY COUNTY",,,"421917006750",430,107,36,287,,40.456034,-80.026907,"NCES","42003"
450048655,"ACLD TILLOTSON SCHOOL","PA","4900 GIRARD RD","PITTSBURGH","ALLEGHENY",15227,1444,"AA890824",300,0,0,300,,40.3611479,-79.9716010,"schoolinformation.com","42003"
450067837,"ST ANGELA MERICI ELEMENTARY SCHOOL","PA","1640 FAWCETT AVE","WHITE OAK","ALLEGHENY",15131,0,"01192878",214,26,20,168,,40.3470745,-79.8181941,"schoolinformation.com","42003"
450149687,"POFF EL SCH","PA",,,"ALLEGHENY COUNTY",,,"421140000178",465,0,63,402,,40.608173,-79.939125,"NCES","42003"
450075923,"YESHIVA SCHOOLS OF PITTSBURGH","PA","PO BOX 81868","PITTSBURGH","ALLEGHENY",15217,0,"02052862",426,86,22,318,,40.4291750,-79.9305758,"schoolinformation.com","42003"
450124148,"FRANKLIN EL SCH","PA",,,"ALLEGHENY COUNTY",,,"421701000265",663,0,107,556,,40.586498,-80.094958,"NCES","42003"
450149076,"PINE-RICHLAND MS","PA",,,"ALLEGHENY COUNTY",,,"420285000314",818,0,0,818,,40.655193,-80.010701,"NCES","42003"
450102520,"PITTSBURGH LANGLEY HS","PA",,,"ALLEGHENY COUNTY",,,"421917000415",563,0,0,563,,40.454069,-80.053971,"NCES","42003"
450152461,"RIVERVIEW HS","PA",,,"ALLEGHENY COUNTY",,,"422043006928",702,0,0,702,,40.526283,-79.844624,"NCES","42003"
450117492,"CURTISVILLE PRI CTR","PA",,,"ALLEGHENY COUNTY",,,"420754009947",495,0,158,337,,40.645538,-79.848954,"NCES","42003"
450066883,"SETON-LA SALLE HIGH SCHOOL","PA","1000 MCNEILLY RD","PITTSBURGH","ALLEGHENY",15226,2593,"01192787",394,0,0,394,,40.3893406,-80.0284209,"schoolinformation.com","42003"
450149292,"PITTSBURGH FAISON K-8","PA",,,"ALLEGHENY COUNTY",,,"421917000971",996,157,143,696,,40.452781,-79.893929,"NCES","42003"
450114202,"CHARTIERS VALLEY PRIMARY SCH","PA",,,"ALLEGHENY COUNTY",,,"420570000194",809,0,290,519,,40.379123,-80.110204,"NCES","42003"
450066900,"SEWICKLEY ACADEMY","PA","315 ACADEMY AVE","SEWICKLEY","ALLEGHENY",15143,1200,"01197901",675,19,20,636,,40.5438872,-80.1895225,"schoolinformation.com","42003"
450102526,"PITTSBURGH PHILLIPS K-5","PA",,,"ALLEGHENY COUNTY",,,"421917000395",346,0,0,346,,40.427829,-79.979189,"NCES","42003"
450150955,"RAMSEY EL SCH","PA",,,"ALLEGHENY COUNTY",,,"421062005191",359,0,76,283,,40.407837,-79.748859,"NCES","42003"
450065555,"QUIGLEY CATHOLIC HIGH SCHOOL","PA","200 QUIGLEY DR","BADEN","BEAVER",15005,0,"01193044",210,0,0,210,,40.6521226,-80.2259200,"schoolinformation.com","42007"
450132432,"JEFFERY PRIMARY SCH","PA",,,"ALLEGHENY COUNTY",,,"422120000457",261,0,63,198,,40.523123,-79.968867,"NCES","42003"
450129825,"HOLIDAY PARK EL SCH","PA",,,"ALLEGHENY COUNTY",,,"421935000432",539,0,81,458,,40.479413,-79.707622,"NCES","42003"
450104958,"ABRAHAM LINCOLN EL SCH","PA",,,"ALLEGHENY COUNTY",,,"420351004802",381,0,76,305,,40.35634,-80.016086,"NCES","42003"
450121426,"ELIZABETH FORWARD SHS","PA",,,"ALLEGHENY COUNTY",,,"420909000144",1003,0,0,1003,,40.256085,-79.854512,"NCES","42003"
450102518,"PITTSBURGH CLASSICAL 6-8","PA",,,"ALLEGHENY COUNTY",,,"421917000598",1575,1066,0,509,,40.451087,-80.049011,"NCES","42003"
450134049,"KERR EL SCH","PA",,,"ALLEGHENY COUNTY",,,"421007000153",611,0,87,524,,40.513106,-79.917941,"NCES","42003"
450143658,"NEIL ARMSTRONG 5-6 MS","PA",,,"ALLEGHENY COUNTY",,,"420351009978",890,0,0,890,,40.305118,-80.022754,"NCES","42003"
450150652,"QUAKER VALLEY HS","PA",,,"ALLEGHENY COUNTY",,,"421986000448",757,0,0,757,,40.561812,-80.203397,"NCES","42003"
450146674,"OPTIONS CENTER","PA",,,"ALLEGHENY COUNTY",,,"421917000146",78,0,0,78,,40.456135,-79.887963,"NCES","42003"
450149298,"PITTSBURGH KING K-8","PA",,,"ALLEGHENY COUNTY",,,"421917006761",672,153,80,439,,40.454862,-80.005402,"NCES","42003"
450048503,"ABC'S FOR CHILDREN","PA","1630 GREENTREE RD","PITTSBURGH","ALLEGHENY",15220,1910,"K9304728",182,151,31,0,,40.4009185,-80.0638544,"schoolinformation.com","42003"
