sp_id,workers,latitude,longitude
513474509,33,40.2819621,-80.1756276
513966090,8,40.5693420,-79.8958077
513479486,1,40.3347721,-80.0556877
513810857,35,40.1125849,-74.9870393
513955597,9,40.4749820,-79.8218077
513504044,10,40.2876680,-79.5296328
513969775,1,40.4205820,-79.9206277
514000268,4,40.3445821,-80.0408177
513979712,2,40.4353420,-79.9617777
513981848,2,40.4949820,-79.9676377
514000422,1,40.4813920,-80.0412277
513499312,32,40.1053046,-79.5919261
513959155,3,40.3668810,-79.8537197
513958064,8,40.5110120,-79.8350177
514000910,3,40.3652420,-80.0379677
513939276,6,40.4108520,-79.6133428
513975048,5,40.3380820,-79.9379677
513947816,18,40.5359420,-79.7531678
513484441,2,40.2002621,-79.9270177
513481230,1,40.3355521,-80.0152977
513470189,3,40.1804721,-80.2421576
513998868,6,40.3821220,-80.0341977
514019946,1,40.3783021,-80.1646376
509174318,431,42.5354783,-71.6273532
513951190,4,40.4298570,-79.7815958
513960852,3,40.4473120,-79.8572777
501935343,17,35.2936437,-94.4163639
513985094,2,40.7836820,-79.9821377
513975357,1,40.4592730,-79.9444467
514001973,1,40.5210820,-80.0445277
514019776,81,40.5173920,-80.1647076
514027499,9,40.6124120,-80.2849476
513482058,1,40.2908161,-79.9933767
513992290,8,40.4413450,-80.0061707
513977509,7,40.4984920,-79.9533277
513941755,1,40.4180120,-79.6586978
513977611,3,40.4813520,-79.9535077
513482556,1,40.3129221,-79.9869377
513946484,4,40.3883210,-79.7451598
511219049,41,40.6560937,-73.7673956
513977481,4,40.4610020,-79.9533077
513967268,4,40.4078010,-79.9091327
514006631,7,40.4431520,-80.0632977
513943226,10,40.4187730,-79.7015078
513601941,5,39.8627520,-76.2821189
513474787,3,40.2749861,-80.1361887
513960358,4,40.5669460,-79.8592457
513963868,1,40.5409620,-79.8852577
511576527,478,40.7024637,-74.0128816
514020663,6,40.3968820,-80.1835576
513965059,7,40.5761620,-79.8878677
513493753,68,40.3291960,-79.7269858
514008223,6,40.4131210,-80.0744047
513978980,4,40.5118820,-79.9545477
513961426,5,40.3655110,-79.8705757
513948308,1,40.4845740,-79.7560368
513479154,9,40.3201721,-80.0466977
513469466,2,40.1329721,-80.2835176
508832999,10898,42.3299288,-83.0404726
513983623,2,40.3954020,-79.9787177
513971432,16,40.7319820,-79.9251577
517281630,95,40.2734500,-111.7035634
513956885,4,40.4663720,-79.8289477
513474445,1,40.2838421,-80.1581776
514021003,5,40.5422220,-80.1809376
513954122,16,40.8037990,-79.8136577
513951966,2,40.5413520,-79.7771377
513957524,1,40.3492820,-79.8356877
513971774,8,40.4786420,-79.9256577
513972917,11,40.4580720,-79.9276077
513971511,2,40.6361820,-79.9279577
513992675,5,40.4390920,-80.0063277
514018905,2,40.3923620,-80.1583576
513979268,61,40.4418710,-79.9606947
514020960,12,40.5391520,-80.1788676
514012177,2,40.4019300,-80.1006747
513999468,2,40.4404120,-80.0347377
513485772,15,40.0647891,-79.8895097
513954205,4,40.4291830,-79.8119227
513954627,5,40.3738620,-79.8099677
513999945,51,40.5697420,-80.0376577
514004694,2,40.4033420,-80.0563177
513991088,4,40.5122720,-80.0008577
513494971,30,40.3342220,-79.7099098
514015690,2,40.7156220,-80.1205476
513486481,37,40.3266720,-79.8932177
514002564,3,40.3885020,-80.0495677
513955210,4,40.3978660,-79.8209897
517514605,425,43.0936781,-90.1317864
514020291,9,40.5414820,-80.1802096
513946121,2,40.3600470,-79.7362168
513485062,13,40.1392551,-79.9016587
513480818,6,40.2637621,-80.0035977
513939351,2,40.3991410,-79.6175258
513997593,1,40.4060320,-80.0285577
513967427,73,40.8600719,-79.9049677
513978262,2,40.4655760,-79.9559197
513948263,22,40.5562960,-79.7600957
513981344,7,40.5938439,-79.9682252
504491817,1733,28.1330648,-82.7573875
514009532,3,40.7362920,-80.0792176
513974255,1,40.4934760,-79.9389427
507905705,1320,38.6199329,-90.2035248
513999591,1,40.5301220,-80.0354077
513598017,5,39.8843120,-76.3052989
513954412,17,40.5264830,-79.8108477
513979750,12,40.4403920,-79.9598377
513499896,16,40.3066930,-79.5750398
513975481,1,40.5656520,-79.9453077
513952386,4,40.4787410,-79.7888707
513952727,9,40.4301820,-79.7906777
514023425,16,40.4400940,-80.2273136
513992372,13,40.4409260,-80.0064157
513978424,7,40.5393120,-79.9589677
516987246,911,37.6671627,-77.5636783
513999509,2,40.4474720,-80.0356977
513953030,3,40.5440220,-79.7865577
513961860,3,40.5220420,-79.8665277
514014694,24,40.7092020,-80.1112576
514024361,2,40.4429160,-80.2360776
513977669,1,40.4509820,-79.9510877
513553625,5,40.2338119,-76.8817387
513481454,3,40.2507921,-80.0125277
513951250,24,40.4347580,-79.7864197
513969590,2,40.4692420,-79.9187877
513490197,2,40.3103128,-79.8086468
514006943,9,40.3526321,-80.0643077
513996461,4,40.4409720,-80.0251377
513958053,5,40.4856320,-79.8389677
514144983,3,41.3372719,-81.9137670
513498607,8,40.3307120,-79.6094478
514261672,7,40.8944689,-79.9059847
514035507,283,40.3747291,-80.6244635
513484258,2,40.3025921,-79.9401977
513477695,4,40.3102081,-80.0662647
513951105,1,40.5956620,-79.7696777
514023811,2,40.5133220,-80.2257376
513933317,29,40.5097560,-79.2395269
514019841,8,40.5210720,-80.1729176
513956844,3,40.4641020,-79.8292777
513975541,45,40.6157120,-79.9454077
513473781,9,40.2554861,-80.1538776
513983672,3,40.4730820,-79.9792577
513950591,3,40.4368920,-79.7759578
513975739,347,40.4553220,-79.9449777
513979319,40,40.4418710,-79.9606947
513482323,4,40.3122921,-79.9887977
513474749,69,40.2527481,-80.1373737
513996763,1,40.5169320,-80.0218277
513952834,2,40.3625420,-79.7952278
513480568,1,40.2908421,-80.0238477
513944412,13,40.4550170,-79.7107108
513952394,15,40.4734160,-79.7980027
513968663,6,40.4657620,-79.9152777
513494952,4,40.3317590,-79.7096648
514437215,2,41.5408619,-81.4345572
513470673,18,40.1711821,-80.2493676
513944760,19,40.6288620,-79.7167578
513960613,6,40.3512820,-79.8644877
513958789,5,40.4196120,-79.8413977
514012898,3,40.4291420,-80.0971077
513979884,16,40.4531420,-79.9579377
514018003,10,40.7967720,-80.1420876
514015985,4,40.3763720,-80.1195576
513998703,19,40.3954020,-80.0331477
514004413,2,40.4967320,-80.0575677
500274153,6,32.9008252,-117.2032291
513738372,9,40.0657419,-75.1801092
513956730,8,40.4642020,-79.8280777
513974701,1,40.4202120,-79.9406677
513940198,3,40.5136610,-79.6335428
514023848,4,40.5125120,-80.2253676
513998135,2,40.4833830,-80.0354557
514016553,3,40.6789720,-80.1258476
502880857,967,38.8963822,-77.0495587
513984844,33,40.4425220,-79.9830077
513982082,1,40.3436620,-79.9695577
513978159,15,40.4739450,-79.9580367
514025190,3,40.6174170,-80.2626806
513928867,53,40.4068020,-78.7790381
514015900,4,40.4748020,-80.1203776
514025383,6,40.7416790,-80.2536366
514016514,3,40.4806620,-80.1243376
513940249,4,40.4031990,-79.6230768
513479224,7,40.3220721,-80.0430977
513494875,1,40.3199170,-79.7051278
513469446,8,40.1872221,-80.2686576
514004051,4,40.3409721,-80.0519277
513968837,4,40.4557720,-79.9099277
513961097,4,40.3623220,-79.8620877
513961215,9,40.3656710,-79.8707057
514005875,1,40.3800920,-80.0599577
513980247,2,40.4255230,-79.9644907
513490640,149,39.8922121,-79.8011578
513948557,4,40.4360120,-79.7578178
513965307,13,40.4324970,-79.8938757
514015330,3,40.4500260,-80.1181496
514015500,3,40.3574621,-80.1196676
513537409,66,40.1665620,-77.0730586
512804017,22,34.0004164,-81.0366828
513993821,5,40.3683920,-80.0119877
513964574,2,40.8631119,-79.8908777
513985231,4,40.4368990,-79.9887177
513956670,4,40.5247120,-79.8289777
513955307,3,40.4583740,-79.8223647
514003240,6,40.4215360,-80.0523427
513473410,3,40.2938021,-80.1794776
513490575,1,40.0366221,-79.8021078
513503899,5,40.3030430,-79.5330788
513997183,6,40.3760130,-80.0308917
513476873,4,40.2652721,-80.1025977
513968709,2,40.4500220,-79.9149677
513369225,256,40.0241723,-83.1200868
513931555,12,40.6411500,-79.1361889
513952606,1,40.4213020,-79.7891177
514249955,59,41.2246049,-80.5099265
514023861,5,40.5233220,-80.2237176
513958308,1,40.4230330,-79.8431947
513957894,12,40.4528220,-79.8346777
513960106,1,40.4845720,-79.8569877
514010734,1,40.5054020,-80.0863777
514019766,20,40.5189420,-80.1671876
513963838,4,40.4424020,-79.8851877
513942812,3,40.6724920,-79.6851478
513993490,6,40.4299820,-80.0121477
514014809,3,40.4678020,-80.1060476
514025825,2,40.8341320,-80.2534976
513945944,3,40.4532720,-79.7288078
513986127,1,40.5807720,-79.9905867
513992145,1,40.6918350,-80.0075517
514011617,1,40.4059520,-80.0888777
513963315,9,40.3917850,-79.8847927
517256956,26,39.5853742,-79.9058008
513955838,1,40.4018820,-79.8189977
514013333,1,40.5111320,-80.1021466
514010149,5,40.4123850,-80.0842937
513989812,7,40.4428120,-79.9992477
513994914,62,40.4508720,-80.0175977
514016673,1,40.6860920,-80.1237676
513982454,6,40.6538220,-79.9753777
513994784,1,40.3834920,-80.0161677
513954726,2,40.4632220,-79.8123777
513658832,134,40.0712949,-75.4634371
513979822,5,40.4368020,-79.9604677
513955688,10,40.4344320,-79.8214377
502900149,126,38.8978322,-77.0264887
513985964,2,40.4379720,-79.9859577
513996625,3,40.3967120,-80.0228677
513489425,3,40.0520221,-79.8324678
514050160,179,40.8596400,-81.4203282
513472451,3,40.2502921,-80.2038376
513475421,2,40.2329921,-80.1386277
513972088,5,40.3400120,-79.9261377
513967853,2,40.4664320,-79.9050277
513973274,36,40.6488920,-79.9363677
514017482,1,40.3380521,-80.1351376
513969585,5,40.4788420,-79.9196377
514013332,3,40.5136820,-80.1039446
513953989,12,40.5904220,-79.8070977
513963196,3,40.4219140,-79.8854267
514020932,4,40.5467220,-80.1826176
513962679,5,40.4394420,-79.8726477
513942016,2,40.4362520,-79.6630478
513965716,126,40.4696520,-79.8949977
513649368,5,40.2316019,-75.5481391
514096658,13,40.7396822,-84.1494264
514005019,2,40.6255020,-80.0549477
513946598,14,40.6032320,-79.7382378
513970369,3,40.6274620,-79.9223277
514016227,49,40.4498830,-80.1261186
513975016,6,40.3380820,-79.9379677
513970941,3,40.4362920,-79.9239477
513981084,3,40.3387520,-79.9636177
513942671,1,40.5416380,-79.6814508
513973787,2,40.4411920,-79.9358177
514010921,3,40.3643220,-80.0848277
513984444,36,40.4428724,-79.9836239
514024786,3,40.5401620,-80.2397676
513988425,3,40.4198120,-79.9970577
514012169,129,40.3998340,-80.1005447
513993792,6,40.3860620,-80.0081677
513580293,10,40.2995319,-76.6145787
513971872,2,40.4258120,-79.9255977
514014655,56,40.6872020,-80.1070376
513771752,274,40.2000019,-75.1382592
513960539,1,40.5512420,-79.8644577
513489367,1,40.2876921,-79.8289277
513947541,56,40.4261520,-79.7548378
513961942,2,40.4894620,-79.8717177
513957153,8,40.4114830,-79.8406777
504040230,75,26.1886862,-80.1670263
514009896,1,40.3502621,-80.0747577
513953067,5,40.6333120,-79.7951377
513972571,1,40.4950120,-79.9304977
513468213,2,40.2924721,-80.3418276
512696434,2,32.3047838,-80.9336479
513994769,2,40.3909420,-80.0151777
514005036,1,40.6096820,-80.0536777
514005870,2,40.3760320,-80.0609477
512476573,83,43.1145344,-77.6188482
513958238,6,40.5206470,-79.8451957
513480036,1,40.3229421,-80.0373677
513987836,4,40.4420920,-79.9955577
513981869,6,40.4886720,-79.9720077
514014444,35,40.3604321,-80.1088377
513967027,5,40.4421920,-79.8985077
514026911,2,40.3406921,-80.2769176
513982883,1,40.4453820,-79.9738577
513990718,1,40.4441420,-80.0009977
514021074,50,40.5417520,-80.1819176
513479403,1,40.3060721,-80.0416477
513996693,1,40.3958120,-80.0215577
513973602,5,40.4572420,-79.9325577
513487924,70,40.1694481,-79.8544367
513997585,1,40.4005220,-80.0281377
514253942,7,41.0693819,-80.3740355
513952945,8,40.4750820,-79.7896277
514036196,12,40.3699491,-80.6595385
513987535,4,40.4356720,-79.9954677
514015691,4,40.6936020,-80.1227876
513985800,6,40.3981120,-79.9880777
513974090,13,40.6796620,-79.9331277
511740552,523,40.5007848,-74.3438255
514024253,4,40.6344130,-80.2296166
513997162,3,40.3926780,-80.0303747
513969120,2,40.5745360,-79.9210977
513963630,2,40.4322320,-79.8843877
513978904,11,40.4343820,-79.9548477
513951323,2,40.4909530,-79.7851897
513998199,18,40.4354920,-80.0339027
513962653,1,40.4215220,-79.8800677
514006192,1,40.5041830,-80.0631507
513996134,7,40.3461221,-80.0273587
514012801,5,40.8556620,-80.0947476
513998203,15,40.4232660,-80.0346317
513950099,11,40.5999020,-79.7618177
513947928,7,40.5771920,-79.7475878
514013801,1,40.4684920,-80.1032276
513980349,11,40.6955760,-79.9670047
514029757,4,40.7513620,-80.3166276
513486275,33,40.1340421,-79.8942377
513994913,13,40.4524520,-80.0151077
514019053,1,40.5242320,-80.1520076
513996525,2,40.4030520,-80.0259877
513935458,1,40.3962830,-79.4516579
513991142,12,40.3991600,-80.0047267
502901197,6,38.8963432,-77.0260907
513468762,29,40.1886271,-80.2733406
513971067,1,40.4436120,-79.9227477
514027292,6,40.3690991,-80.2900086
513951831,3,40.4024020,-79.7796378
513967692,1,40.3840920,-79.9041877
514010996,20,40.5826720,-80.0834576
513970986,3,40.4355320,-79.9231677
512734062,5,32.3354438,-80.8528779
513969274,3,40.4543090,-79.9215127
513478046,3,40.0995721,-80.0619877
513960722,4,40.4399820,-79.8620877
513962072,2,40.3598820,-79.8664477
513981274,5,40.4489210,-79.9696017
513483536,3,40.3319121,-79.9650077
513970540,4,40.4553120,-79.9213877
513950440,2,40.5944220,-79.7696477
513985006,2,40.3619020,-79.9814777
514005997,1,40.6149120,-80.0601176
513976949,31,40.4613820,-79.9463577
513482955,19,40.3323380,-79.9458877
513997740,1,40.3740520,-80.0266477
513961528,10,40.4035320,-79.8693577
513960232,49,40.3431170,-79.8646947
513990310,17,40.3596530,-80.0008357
513972693,6,40.4470920,-79.9289477
514012323,2,40.4291770,-80.0976707
514014012,2,40.6115220,-80.1006476
514010439,3,40.4070720,-80.0834877
513480881,2,40.2522091,-80.0041357
514019733,30,40.5209020,-80.1712876
513481259,9,40.3348421,-80.0156177
514005546,1,40.4221620,-80.0607577
513956869,27,40.4641020,-79.8292777
513974094,19,40.3396720,-79.9334877
513481254,3,40.3360721,-80.0183977
514023152,12,40.6093770,-80.2262156
513478207,2,40.3222921,-80.0792677
513983147,12,40.4310560,-79.9803977
517301306,5,40.4146721,-80.5721275
513483266,2,40.3012321,-79.9647177
513957376,1,40.4019020,-79.8411077
514230186,2,41.2587719,-80.7858174
514022929,6,40.5602920,-80.2132076
514257661,1,40.9384199,-80.2181396
513960490,5,40.4008320,-79.8595277
513483336,3,40.3074621,-79.9470277
513495876,5,40.3197220,-79.6841238
513959471,2,40.3809920,-79.8563077
513481250,8,40.3351421,-80.0036777
514011650,2,40.4039920,-80.0917177
513987424,2,40.4666020,-79.9936677
513949023,2,40.4736720,-79.7593778
513980952,4,40.3843820,-79.9654677
514015035,3,40.5759420,-80.1113476
514260516,4,41.0521219,-80.0793276
517298027,4,39.8837742,-80.6746055
513976269,3,40.5109930,-79.9484957
